model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4,rule 5
AirplaneLD-COL-0010,1,NONE,V,0.001079,0.021006,6e-05,0.0,4104,FALSE,1,20,15,16,15,24,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,2,FALSE,NONE,0.001083,0.000353,0.000192,0.0,4160,TRUE,185,20,15,17,15,25,27,19,18,0,6,0,3,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0010,3,FALSE,NONE,0.000185,5.1e-05,4e-05,0.0,3704,TRUE,2,20,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0010,4,FALSE,NONE,0.00097,0.000314,0.000127,0.0,4172,TRUE,293,20,15,16,13,24,25,20,20,0,2,0,2,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0010,5,TRUE,NONE,0.001011,0.000306,0.000197,0.0,4168,TRUE,281,20,15,15,12,23,24,18,20,0,2,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,6,FALSE,NONE,0.001064,0.000319,0.00013,0.0,4208,TRUE,409,20,15,18,15,26,27,23,22,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2
AirplaneLD-COL-0010,7,TRUE,NONE,0.001029,0.000352,0.000112,0.002297,5888,FALSE,1129,20,15,16,15,24,27,24,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0010,8,FALSE,NONE,0.001239,0.000369,0.00014,0.0,4200,TRUE,1129,20,15,18,15,26,27,26,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0010,9,TRUE,NONE,0.000991,0.000282,0.000143,0.0,4136,TRUE,242,20,15,14,11,20,20,17,17,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0010,10,TRUE,NONE,0.00086,0.000257,0.000125,0.0,4168,TRUE,125,20,15,15,12,23,24,17,17,0,3,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,11,TRUE,NONE,0.000231,0.000108,5.8e-05,0.0,3704,TRUE,2,20,15,3,2,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0010,12,TRUE,NONE,0.001169,0.000386,0.000185,0.0,4180,TRUE,937,20,15,17,15,25,27,24,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0010,13,TRUE,NONE,0.000718,0.000237,0.000149,0.002206,5888,FALSE,77,20,15,13,10,19,19,16,15,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0010,14,FALSE,NONE,0.000981,0.00029,8.9e-05,0.002784,5888,FALSE,57,20,15,12,10,18,19,14,14,1,1,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,15,TRUE,NONE,0.000935,0.000321,0.000131,0.0,4180,TRUE,489,20,15,18,15,26,27,23,22,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0010,16,TRUE,NONE,0.001011,0.000324,0.000173,0.0,4212,TRUE,937,20,15,16,15,24,27,23,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,1,FALSE,NONE,0.001245,0.000398,0.000149,0.004029,6100,FALSE,681,20,15,16,15,24,27,22,24,0,2,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,2,FALSE,NONE,0.001532,0.000305,0.000197,0.0,4156,TRUE,185,20,15,16,15,24,27,18,18,0,6,0,3,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,3,TRUE,NONE,0.000925,0.000261,0.000107,0.0,4168,TRUE,149,20,15,16,11,24,23,17,17,0,3,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0020,4,FALSE,NONE,0.001111,0.00026,0.000188,0.002636,6068,FALSE,77,20,15,15,12,23,24,16,15,0,4,0,2,0,0,0,0,1,1,0,0,0,0,3
