model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
ARMCacheCoherence-PT-none,6,0.0,4660,FALSE,TRUE,87,33676,38,265,0.985863,63360,19,0,0,33453,0,3,18,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,7,0.002711,7116,TRUE,FALSE,87,33676,53,620,0.919829,1024001,22,0,0,32999,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,8,0.0,6048,TRUE,TRUE,87,33676,50,609,0.886165,276481,22,0,0,33006,0,0,18,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,9,0.0,4556,FALSE,TRUE,87,33676,30,222,0.990095,19200,23,0,0,33504,0,3,18,3,1,0,0,0,0,0,0,0,0
ASLink-PT-01a,1,0.0,6092,TRUE,TRUE,431,735,346,659,0.005169,13070810,54,16,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,10,0.0,6060,TRUE,TRUE,431,735,333,650,0.004892,10297735,57,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,11,0.039044,7644,FALSE,FALSE,431,735,333,650,0.004741,10297735,57,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,12,0.171726,7648,FALSE,FALSE,431,735,333,650,0.004274,10297735,57,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,13,0.0,6060,FALSE,TRUE,431,735,333,650,0.004349,10297735,57,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,14,0.0,6064,FALSE,TRUE,431,735,335,651,0.004875,12082239,56,18,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,15,0.003388,7648,FALSE,FALSE,431,735,333,650,0.004977,10297735,57,13,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,16,0.0,6076,TRUE,TRUE,431,735,338,655,0.004734,10489732,51,17,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,2,0.002563,7644,FALSE,FALSE,431,735,333,650,0.00412,10297735,57,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,3,0.0,6064,TRUE,TRUE,431,735,335,652,0.004865,10354747,55,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,4,0.0,6064,FALSE,TRUE,431,735,335,651,0.004595,10349035,56,18,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,5,0.0,6916,TRUE,TRUE,431,735,345,658,0.002884,13646810,53,18,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,6,0.00274,7816,FALSE,FALSE,431,735,333,650,0.004595,10297735,57,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,7,0.0,6088,TRUE,TRUE,431,735,335,652,0.004568,10386727,54,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,8,0.0,6064,FALSE,TRUE,431,735,333,650,0.004303,10297735,56,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,9,0.0,6088,FALSE,TRUE,431,735,342,656,0.002874,13008936,55,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,1,0.005615,7824,FALSE,FALSE,846,1148,344,658,0.006724,14202368,446,29,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,10,0.024215,7652,TRUE,FALSE,846,1148,335,652,0.006319,10356117,447,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,11,0.0,6100,FALSE,TRUE,846,1148,347,660,0.005266,0,444,24,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,12,0.0,6076,TRUE,TRUE,846,1148,339,654,0.006256,10364365,447,29,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,13,0.0,6100,FALSE,TRUE,846,1148,338,654,0.006512,0,446,25,20,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,14,0.038084,7148,FALSE,FALSE,846,1148,345,659,0.005082,14656352,442,27,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,15,0.0,6112,TRUE,TRUE,846,1148,350,663,0.004328,0,441,29,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,16,0.008187,6620,FALSE,FALSE,846,1148,344,659,0.00658,10548906,445,29,19,7,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,2,0.002982,7632,FALSE,FALSE,846,1148,334,651,0.006676,10543657,448,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,3,0.0,6092,FALSE,TRUE,846,1148,338,655,0.006532,0,444,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,4,0.0,6064,TRUE,TRUE,846,1148,335,652,0.006445,10354747,447,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,5,0.003571,7664,FALSE,FALSE,846,1148,338,654,0.005468,11624552,446,29,20,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,6,0.0,6068,TRUE,TRUE,846,1148,335,652,0.006296,10356267,446,29,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,7,0.003027,7664,FALSE,FALSE,846,1148,337,653,0.006253,12227701,446,30,20,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,8,0.0,6100,TRUE,TRUE,846,1148,347,660,0.005099,0,442,30,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,9,0.0,6064,FALSE,TRUE,846,1148,333,650,0.006476,10297735,449,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,1,32.7315,80600,FALSE,FALSE,626,1008,468,873,0.00877,0,91,27,30,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,10,0.019978,8048,FALSE,FALSE,626,1008,467,873,0.006481,0,91,28,31,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,11,0.002899,7780,TRUE,FALSE,626,1008,467,873,0.005408,0,92,28,31,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,12,0.0,443420,NONE,FALSE,626,1008,469,874,0.006218,0,93,24,31,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,13,0.518808,8328,FALSE,FALSE,626,1008,478,880,0.00377,0,92,28,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,14,0.0,6700,FALSE,TRUE,626,1008,464,871,0.006424,0,93,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,15,0.0,368228,NONE,FALSE,626,1008,473,877,0.004992,0,91,25,30,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,16,21.5928,55508,FALSE,FALSE,626,1008,464,871,0.006321,0,93,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,2,0.0,6700,FALSE,TRUE,626,1008,464,871,0.006312,0,93,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,3,0.0,6700,TRUE,TRUE,626,1008,464,871,0.006449,0,93,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,4,0.002399,7512,FALSE,FALSE,626,1008,464,871,0.005405,0,93,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,5,0.0023,7512,FALSE,FALSE,626,1008,464,871,0.006238,0,93,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,6,0.0,6708,TRUE,TRUE,626,1008,466,873,0.00647,0,91,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,7,0.0,6732,FALSE,TRUE,626,1008,472,877,0.004826,0,91,27,31,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,8,0.021238,8568,FALSE,FALSE,626,1008,465,872,0.005508,0,91,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,9,0.0,6700,FALSE,TRUE,626,1008,465,872,0.006427,0,93,23,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,1,0.002286,8080,FALSE,FALSE,1242,1621,480,884,0.009624,0,666,46,32,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,10,0.0,6700,FALSE,TRUE,1242,1621,464,871,0.007898,0,675,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,11,0.048958,7784,TRUE,FALSE,1242,1621,467,874,0.008836,0,672,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,12,0.198715,8080,TRUE,FALSE,1242,1621,482,885,0.008997,0,667,43,32,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,13,0.051339,7772,FALSE,FALSE,1242,1621,465,872,0.00885,0,674,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,14,0.0,6732,TRUE,TRUE,1242,1621,480,883,0.007555,0,665,42,31,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,15,0.013619,8060,TRUE,FALSE,1242,1621,473,879,0.00874,0,670,46,34,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,16,0.044034,7776,TRUE,FALSE,1242,1621,465,872,0.008905,0,674,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,2,0.0,6720,TRUE,TRUE,1242,1621,472,878,0.009005,0,668,47,34,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,3,0.003648,7484,TRUE,FALSE,1242,1621,488,890,0.008912,0,662,45,30,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,4,0.070597,7784,FALSE,FALSE,1242,1621,469,876,0.007991,0,673,46,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,5,0.079644,7776,FALSE,FALSE,1242,1621,465,872,0.008646,0,673,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,6,0.0,6700,FALSE,TRUE,1242,1621,465,872,0.008849,0,674,46,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,7,1.52487,10760,TRUE,FALSE,1242,1621,477,883,0.009049,0,667,46,34,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,8,0.289676,8044,FALSE,FALSE,1242,1621,466,873,0.00884,0,672,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,9,0.023694,8064,FALSE,FALSE,1242,1621,475,880,0.008845,0,666,47,33,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,1,0.0,290560,NONE,FALSE,821,1281,595,1092,0.008321,0,130,33,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,10,0.0,7716,FALSE,TRUE,821,1281,600,1095,0.005587,0,127,38,43,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,11,0.0,259224,NONE,FALSE,821,1281,596,1093,0.007964,0,129,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,12,0.919072,8272,FALSE,FALSE,821,1281,595,1092,0.007911,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,13,0.0,7516,FALSE,TRUE,821,1281,595,1092,0.007697,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,14,1.55592,10308,FALSE,FALSE,821,1281,596,1093,0.008025,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,15,0.03456,8268,TRUE,FALSE,821,1281,595,1092,0.008092,0,129,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,16,0.0,301868,NONE,FALSE,821,1281,615,1105,0.004556,0,128,38,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,2,0.004772,8880,FALSE,FALSE,821,1281,597,1093,0.006814,0,128,38,44,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,3,0.0,7596,TRUE,TRUE,821,1281,622,1109,0.003892,0,124,38,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,4,0.0,7520,TRUE,TRUE,821,1281,595,1092,0.008107,0,129,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,5,0.0,278696,NONE,FALSE,821,1281,595,1092,0.007928,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,6,0.0,7532,TRUE,TRUE,821,1281,600,1096,0.007971,0,129,38,45,14,0,5,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,7,0.0,7524,FALSE,TRUE,821,1281,596,1093,0.007984,0,130,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,8,0.047538,8276,FALSE,FALSE,821,1281,596,1093,0.008016,0,128,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,9,19.8132,46692,TRUE,FALSE,821,1281,619,1108,0.003906,0,125,38,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,1,0.0,7524,FALSE,TRUE,1638,2094,598,1094,0.009069,0,899,64,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,10,0.011685,8288,FALSE,FALSE,1638,2094,600,1097,0.011911,0,896,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,11,0.0,7528,FALSE,TRUE,1638,2094,599,1094,0.011379,0,899,64,47,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,12,0.037076,8300,FALSE,FALSE,1638,2094,605,1099,0.008778,0,898,64,48,14,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,13,0.0,7528,FALSE,TRUE,1638,2094,598,1095,0.011432,0,898,63,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,14,0.087144,8136,FALSE,FALSE,1638,2094,598,1095,0.011419,0,898,62,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,15,0.0,7520,FALSE,TRUE,1638,2094,597,1094,0.011357,0,899,63,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,16,0.0,284248,NONE,FALSE,1638,2094,606,1100,0.007858,0,897,64,48,14,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,2,3.6858,14964,FALSE,FALSE,1638,2094,623,1115,0.011824,0,885,62,45,13,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,3,0.0,7520,FALSE,TRUE,1638,2094,596,1093,0.009831,0,900,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,4,0.002927,8276,TRUE,FALSE,1638,2094,597,1094,0.009874,0,898,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,5,0.0,275688,NONE,FALSE,1638,2094,599,1095,0.011327,0,899,63,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,6,0.003542,8132,FALSE,FALSE,1638,2094,604,1099,0.011291,0,897,63,48,14,0,5,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,7,0.092085,8276,FALSE,FALSE,1638,2094,597,1094,0.011374,0,899,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,8,0.0,7520,FALSE,TRUE,1638,2094,596,1093,0.011241,0,900,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,9,0.002094,8468,FALSE,FALSE,1638,2094,601,1098,0.0115,0,897,62,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,1,0.0,8504,TRUE,TRUE,1016,1554,757,1333,0.006334,0,161,47,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,10,0.0,8408,FALSE,TRUE,1016,1554,728,1314,0.009662,0,164,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,11,0.063637,8468,TRUE,FALSE,1016,1554,726,1313,0.008339,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,12,0.0,8404,FALSE,TRUE,1016,1554,726,1313,0.009314,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,13,0.0,8420,FALSE,TRUE,1016,1554,732,1318,0.009766,0,165,47,58,17,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,14,0.0,450476,NONE,FALSE,1016,1554,730,1316,0.00963,0,162,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,15,0.0,8412,FALSE,TRUE,1016,1554,728,1315,0.009558,0,163,47,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,16,0.0,8420,FALSE,TRUE,1016,1554,734,1318,0.009806,0,161,48,55,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,2,18.3737,30352,FALSE,FALSE,1016,1554,726,1313,0.008606,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,3,0.0,229404,NONE,FALSE,1016,1554,728,1314,0.006309,0,164,47,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,4,0.0,8416,FALSE,TRUE,1016,1554,730,1315,0.008441,0,163,48,56,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,5,0.474771,8608,FALSE,FALSE,1016,1554,760,1336,0.007037,0,161,41,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,6,0.0,8412,TRUE,TRUE,1016,1554,728,1314,0.008445,0,164,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,7,0.0,8404,FALSE,TRUE,1016,1554,726,1313,0.008462,0,165,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,8,0.0,8524,TRUE,TRUE,1016,1554,762,1339,0.00778,0,161,46,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,9,0.455673,8512,FALSE,FALSE,1016,1554,728,1314,0.00961,0,164,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,1,0.0,8432,TRUE,TRUE,2034,2567,735,1320,0.012028,0,1124,81,63,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,10,0.0,8404,FALSE,TRUE,2034,2567,727,1314,0.013699,0,1126,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,11,0.0,8412,FALSE,TRUE,2034,2567,729,1316,0.014134,0,1125,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,12,0.0,8480,TRUE,TRUE,2034,2567,747,1329,0.014036,0,1119,78,60,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,13,0.0,311700,NONE,FALSE,2034,2567,737,1322,0.014412,0,1120,79,61,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,14,0.0,8408,TRUE,TRUE,2034,2567,727,1314,0.013862,0,1126,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,15,2.95356,11504,FALSE,FALSE,2034,2567,727,1314,0.01426,0,1127,77,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,16,0.408253,8816,FALSE,FALSE,2034,2567,734,1319,0.01427,0,1125,81,63,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,2,0.372101,8540,TRUE,FALSE,2034,2567,739,1323,0.014797,0,1120,74,60,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,3,15.0579,89556,FALSE,FALSE,2034,2567,734,1320,0.011728,0,1119,81,62,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,4,0.028577,8488,TRUE,FALSE,2034,2567,732,1319,0.014057,0,1122,80,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,5,0.122553,8508,FALSE,FALSE,2034,2567,727,1314,0.014127,0,1125,79,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,6,0.223465,8508,FALSE,FALSE,2034,2567,736,1319,0.014245,0,1126,73,61,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,7,0.0,8408,FALSE,TRUE,2034,2567,728,1315,0.013418,0,1125,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,8,0.0,286076,NONE,FALSE,2034,2567,728,1315,0.013783,0,1125,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,9,0.0,8472,FALSE,TRUE,2034,2567,743,1327,0.0141,0,1120,79,61,16,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,1,2.49973,13716,FALSE,FALSE,1211,1827,858,1535,0.011895,0,202,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,10,0.0,212948,NONE,FALSE,1211,1827,893,1558,0.010185,0,199,52,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,11,0.0,9180,TRUE,TRUE,1211,1827,858,1535,0.011189,0,200,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,12,0.0,9180,FALSE,TRUE,1211,1827,865,1540,0.011295,0,196,55,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,13,0.0,9176,FALSE,TRUE,1211,1827,857,1534,0.009858,0,201,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,14,0.0,239440,NONE,FALSE,1211,1827,858,1535,0.011355,0,201,55,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,15,0.0,417604,NONE,FALSE,1211,1827,864,1539,0.011513,0,198,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,16,0.0,202100,NONE,FALSE,1211,1827,895,1560,0.005563,0,199,58,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,2,2.42694,13492,FALSE,FALSE,1211,1827,857,1534,0.011342,0,201,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,3,0.0,425576,NONE,FALSE,1211,1827,862,1537,0.012073,0,200,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,4,0.0,9176,FALSE,TRUE,1211,1827,866,1541,0.011035,0,196,55,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,5,2.47248,13464,FALSE,FALSE,1211,1827,860,1536,0.011361,0,199,58,70,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,6,0.007427,9180,FALSE,FALSE,1211,1827,862,1537,0.009733,0,198,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,7,0.0,9180,FALSE,TRUE,1211,1827,862,1538,0.011395,0,201,58,71,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,8,0.0,440120,NONE,FALSE,1211,1827,897,1561,0.006419,0,195,57,68,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,9,0.0,278716,NONE,FALSE,1211,1827,859,1535,0.011442,0,200,58,70,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,1,0.925112,9948,TRUE,FALSE,2430,3040,864,1539,0.014173,0,1348,93,75,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,10,0.0,213780,NONE,FALSE,2430,3040,870,1543,0.016851,0,1347,97,74,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,11,0.00735,9196,FALSE,FALSE,2430,3040,873,1549,0.017033,0,1342,96,76,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,12,0.0,9180,FALSE,TRUE,2430,3040,874,1547,0.013255,0,1347,96,75,19,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,13,0.0,9176,FALSE,TRUE,2430,3040,874,1549,0.013555,0,1341,97,76,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,14,0.0,9180,TRUE,TRUE,2430,3040,871,1544,0.012247,0,1348,98,75,20,0,8,0,0,0,0,0,0,0,0,0,0,0
