model name,query index,answer,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count, unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule ParallelPlaces,rule ParallelTransitions
AirplaneLD-COL-0050,8,FALSE,0.0,0.000363,0.000122,0.0,4032,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0050,9,TRUE,0.0,0.000411,0.000106,0.0,4136,TRUE,69,20,15,20,15,28,27,13,14,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,1,FALSE,0.0,0.000382,0.000185,0.0,4044,TRUE,9,20,15,20,15,28,27,9,7,0,6,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0100,10,FALSE,0.0,0.000323,7.4e-05,0.0,4076,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0100,11,TRUE,0.0,0.000371,0.000147,0.002688,5820,FALSE,29,20,15,20,15,28,27,12,11,0,3,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,12,FALSE,0.0,0.000371,0.00017,0.0,4128,TRUE,66,20,15,20,15,28,27,14,12,1,0,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-0100,13,FALSE,0.0,0.000482,0.000116,0.0,4028,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0100,14,FALSE,0.0,0.000318,0.000239,0.0,3632,TRUE,25,20,15,20,15,28,27,14,11,0,7,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-0100,15,TRUE,0.0,0.000403,0.000162,0.0,4196,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,16,TRUE,0.0,0.000479,0.000155,0.0,4200,TRUE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,2,TRUE,0.0,0.000421,8.4e-05,0.0,3512,TRUE,1,20,15,20,15,28,27,2,0,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0100,3,TRUE,0.0,0.000481,0.000147,0.003096,5940,FALSE,14,20,15,20,15,28,27,7,6,1,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0100,4,TRUE,0.0,0.00048,0.000173,0.0,4144,TRUE,137,20,15,20,15,28,27,16,17,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,5,FALSE,0.0,0.000373,0.000155,0.0,4036,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,6,FALSE,0.0,0.000482,0.000155,0.002518,5940,FALSE,281,20,15,20,15,28,27,20,20,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,7,FALSE,0.0,0.000378,9.1e-05,0.0,3512,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0100,8,FALSE,0.0,0.000326,0.000121,0.0,4108,TRUE,28,20,15,20,15,28,27,9,7,0,1,0,4,0,0,0,0,1,0,0
AirplaneLD-COL-0100,9,TRUE,0.0,0.000426,0.000199,0.0,4200,TRUE,809,20,15,20,15,28,27,23,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,1,FALSE,0.0,0.00042,0.000183,0.0,3548,TRUE,569,20,15,20,15,28,27,23,23,0,2,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,10,FALSE,0.0,0.000305,8e-05,0.0,3336,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0200,11,FALSE,0.0,0.000428,0.000191,0.0,4084,TRUE,421,20,15,20,15,28,27,20,22,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,12,TRUE,0.0,0.000379,9.4e-05,0.0,3392,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,13,TRUE,0.0,0.000317,0.000105,0.0,3388,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,14,FALSE,0.0,0.000316,9.3e-05,0.0,3392,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,15,FALSE,0.0,0.000476,0.000157,0.0,4092,TRUE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,16,FALSE,0.0,0.000318,0.000152,0.0,4032,TRUE,77,20,15,20,15,28,27,17,15,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,2,TRUE,0.0,0.000373,0.000241,0.0,4076,TRUE,421,20,15,20,15,28,27,23,22,1,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,3,TRUE,0.0,0.000366,0.000198,0.002151,5708,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,4,TRUE,0.0,0.000368,0.000183,0.0,3448,TRUE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,5,TRUE,0.0,0.000318,0.00021,0.002962,5824,FALSE,221,20,15,20,15,28,27,20,19,0,2,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,6,FALSE,0.0,0.000474,0.000226,0.00308,5768,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0200,7,FALSE,0.0,0.000474,9e-05,0.0,3964,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0200,8,FALSE,0.0,0.000476,0.00014,0.0,3924,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0200,9,TRUE,0.0,0.000468,0.000226,0.002786,5824,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0500,1,TRUE,0.0,0.00034,0.000202,0.003073,5704,FALSE,53,20,15,20,15,28,27,14,13,0,5,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0500,10,FALSE,0.0,0.00028,0.000231,0.0,4084,TRUE,489,20,15,20,15,28,27,22,22,0,3,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0500,11,FALSE,0.0,0.000337,8.3e-05,0.0,3392,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,12,TRUE,0.0,0.00029,0.000161,0.0,3908,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,13,TRUE,0.0,0.000275,6.8e-05,0.0,3336,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0500,14,FALSE,0.0,0.000341,0.000151,0.0,4048,TRUE,281,20,15,20,15,28,27,19,20,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,15,TRUE,0.0,0.000285,8.8e-05,0.0,3408,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-0500,16,TRUE,0.0,0.000394,0.000139,0.0,3996,TRUE,25,20,15,20,15,28,27,11,11,1,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,2,TRUE,0.0,0.00034,0.000201,0.0,4076,TRUE,297,20,15,20,15,28,27,23,20,0,4,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-0500,3,FALSE,0.0,0.000336,0.000224,0.002453,5768,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0500,4,FALSE,0.0,0.000328,0.000198,0.0,4076,TRUE,409,20,15,20,15,28,27,21,22,0,3,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0500,5,TRUE,0.0,0.000468,0.000163,0.0,4064,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,6,FALSE,0.0,0.000396,0.000141,0.002478,6088,FALSE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,7,TRUE,0.0,0.000389,0.000217,0.002828,5708,FALSE,345,20,15,20,15,28,27,20,21,0,4,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-0500,8,FALSE,0.0,0.000344,0.000168,0.002911,5824,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-0500,9,FALSE,0.0,0.00039,0.000168,0.0,4100,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,1,TRUE,0.0,0.000297,0.000211,0.0,4048,TRUE,185,20,15,20,15,28,27,19,18,0,2,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-1000,10,FALSE,0.0,0.000308,0.00013,0.0,3996,TRUE,18,20,15,20,15,28,27,10,8,0,3,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-1000,11,TRUE,0.0,0.000301,0.000173,0.0,3560,TRUE,937,20,15,20,15,28,27,25,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,12,TRUE,0.0,0.000308,8.5e-05,0.0,3892,TRUE,7,20,15,20,15,28,27,6,5,0,1,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-1000,13,TRUE,0.0,0.00031,0.000161,0.0,3556,TRUE,1113,20,15,20,15,28,27,24,25,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,14,TRUE,0.0,0.000299,0.000123,0.0,3504,TRUE,25,20,15,20,15,28,27,11,11,1,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,15,FALSE,0.0,0.000248,0.000163,0.003088,5824,FALSE,17,20,15,20,15,28,27,11,9,0,2,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,16,FALSE,0.0,0.000306,0.000199,0.0,3548,TRUE,809,20,15,20,15,28,27,24,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,2,FALSE,0.0,0.000376,9.2e-05,0.0,3392,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,3,TRUE,0.0,0.000308,0.000199,0.0,4048,TRUE,937,20,15,20,15,28,27,24,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,4,FALSE,0.0,0.000309,0.000192,0.0,4088,TRUE,937,20,15,20,15,28,27,23,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,5,TRUE,0.0,0.000308,8.7e-05,0.0,3332,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-1000,6,TRUE,0.0,0.000372,0.000186,0.003083,5824,FALSE,409,20,15,20,15,28,27,20,21,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,7,TRUE,0.0,0.0003,0.000221,0.002543,6088,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-1000,8,TRUE,0.0,0.000312,0.000229,0.0,3552,TRUE,473,20,15,20,15,28,27,22,22,0,3,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-1000,9,TRUE,0.0,0.000316,0.000156,0.0,4024,TRUE,554,20,15,20,15,28,27,18,20,0,0,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-2000,1,TRUE,0.0,0.00037,0.000228,0.0,3552,TRUE,345,20,15,20,15,28,27,21,21,0,4,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,10,FALSE,0.0,0.000359,0.000162,0.002208,6088,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-2000,11,TRUE,0.0,0.000364,0.000107,0.0,3972,TRUE,26,20,15,20,15,28,27,8,8,0,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,12,FALSE,0.0,0.000357,0.000193,0.0,4072,TRUE,933,20,15,20,15,28,27,22,24,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-2000,13,FALSE,0.0,0.000357,0.000204,0.003127,5768,FALSE,113,20,15,20,15,28,27,17,16,0,3,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,14,FALSE,0.0,0.000359,0.000177,0.0,4092,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-2000,15,FALSE,0.0,0.00043,8.7e-05,0.0,3912,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-2000,16,TRUE,0.0,0.0004,0.000124,0.0,3972,TRUE,14,20,15,20,15,28,27,7,6,0,1,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,2,FALSE,0.0,0.000358,0.000228,0.002611,6088,FALSE,809,20,15,20,15,28,27,25,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-2000,3,FALSE,0.0,0.00043,0.000173,0.002989,5824,FALSE,221,20,15,20,15,28,27,21,19,0,2,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,4,FALSE,0.0,0.000452,0.00017,0.002665,6088,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-2000,5,FALSE,0.0,0.000358,0.00013,0.0,3500,TRUE,32,20,15,20,15,28,27,10,9,0,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,6,FALSE,0.0,0.000361,8.2e-05,0.0,3392,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-2000,7,FALSE,0.0,0.000362,5.9e-05,0.003173,5768,FALSE,4,20,15,20,15,28,27,4,4,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-2000,8,FALSE,0.0,0.000356,0.0001,0.0,3396,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-2000,9,FALSE,0.0,0.000363,0.000216,0.0,3976,TRUE,185,20,15,20,15,28,27,18,18,0,6,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,1,FALSE,0.0,0.000486,0.000174,0.002772,5952,FALSE,57,20,15,20,15,28,27,14,14,1,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-4000,10,TRUE,0.0,0.000486,0.000223,0.0,4092,TRUE,9,20,15,20,15,28,27,10,7,0,9,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,11,TRUE,0.0,0.000482,0.0001,0.0,4076,TRUE,7,20,15,20,15,28,27,6,5,0,1,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-4000,12,TRUE,0.0,0.000513,0.000171,0.002355,6276,FALSE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-4000,13,FALSE,0.0,0.000551,0.000152,0.002755,6012,FALSE,50,20,15,20,15,28,27,14,12,1,0,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,14,FALSE,0.0,0.000483,0.000206,0.0,4216,TRUE,53,20,15,20,15,28,27,15,13,0,5,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-4000,15,TRUE,0.0,0.000492,0.00018,0.0,4196,TRUE,74,20,15,20,15,28,27,13,13,0,3,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,16,FALSE,0.0,0.000545,0.000103,0.0,3652,TRUE,2,20,15,20,15,28,27,3,1,0,0,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-4000,2,FALSE,0.0,0.000578,0.000202,0.002782,6276,FALSE,809,20,15,20,15,28,27,24,25,0,1,0,1,0,0,0,0,1,0,0
AirplaneLD-COL-4000,3,TRUE,0.0,0.000483,0.000202,0.0,4220,TRUE,73,20,15,20,15,28,27,16,15,0,2,0,2,0,0,0,0,1,0,0
AirplaneLD-COL-4000,4,TRUE,0.0,0.000485,0.000171,0.0,4208,TRUE,82,20,15,20,15,28,27,16,14,0,3,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,5,TRUE,0.0,0.000491,0.00015,0.0,3712,TRUE,276,20,15,20,15,28,27,18,16,0,0,0,5,0,0,0,0,1,0,0
AirplaneLD-COL-4000,6,FALSE,0.0,0.000399,0.000178,0.0,4156,TRUE,185,20,15,20,15,28,27,18,18,0,6,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,7,FALSE,0.0,0.000488,9.2e-05,0.0029,5952,FALSE,4,20,15,20,15,28,27,4,4,0,0,0,0,0,0,0,0,1,0,0
AirplaneLD-COL-4000,8,TRUE,0.0,0.000483,0.00022,0.002428,5892,FALSE,217,20,15,20,15,28,27,19,19,0,5,0,3,0,0,0,0,1,0,0
AirplaneLD-COL-4000,9,TRUE,0.0,0.000482,0.000156,0.002758,5892,FALSE,33,20,15,20,15,28,27,11,11,1,0,0,1,0,0,0,0,1,0,0
BART-COL-002,1,FALSE,0.0,0.003857,0.0267,0.0,4328,TRUE,8778,4,7,4,7,160,287,160,202,0,0,0,59,20,0,0,0,0,0,0
BART-COL-002,10,TRUE,0.0,0.003763,0.0003,0.0,3588,TRUE,1,4,7,4,7,160,287,2,0,0,0,0,0,0,0,0,0,1,0,0
BART-COL-002,11,TRUE,0.0,0.003785,0.026654,0.0,4332,TRUE,8778,4,7,4,7,160,287,160,202,0,0,0,59,20,0,0,0,0,0,0
BART-COL-002,12,TRUE,0.0,0.003834,0.000237,0.0,3580,TRUE,1,4,7,4,7,160,287,3,0,0,0,0,0,0,0,0,0,1,0,0
BART-COL-002,13,TRUE,0.0,0.003811,0.028259,0.0,4332,TRUE,8778,4,7,4,7,160,287,160,202,0,0,0,59,20,0,0,0,0,0,0
BART-COL-002,14,TRUE,0.0,0.003792,0.027487,0.0,4264,TRUE,8778,4,7,4,7,160,287,157,202,0,0,0,59,20,0,0,0,1,0,0
BART-COL-002,15,FALSE,0.0,0.003797,0.026888,0.0,4328,TRUE,8778,4,7,4,7,160,287,158,202,0,0,0,59,20,0,0,0,1,0,0
BART-COL-002,16,TRUE,0.0,0.003978,0.029127,0.0,4268,TRUE,8778,4,7,4,7,160,287,159,202,0,0,0,59,20,0,0,0,1,0,0
BART-COL-002,2,FALSE,0.0,0.003885,0.000199,0.0,3580,TRUE,1,4,7,4,7,160,287,3,0,0,0,0,0,0,0,0,0,1,0,0
BART-COL-002,3,FALSE,0.0,0.003891,0.000195,0.0,3512,TRUE,1,4,7,4,7,160,287,1,0,0,0,0,0,0,0,0,0,1,0,0
BART-COL-002,4,FALSE,0.0,0.003818,0.000231,0.0,3588,TRUE,1,4,7,4,7,160,287,3,0,0,0,0,0,0,0,0,0,1,0,0
BART-COL-002,5,TRUE,0.0,0.003795,0.028387,0.0,4328,TRUE,8778,4,7,4,7,160,287,159,202,0,0,0,59,20,0,0,0,1,0,0
