model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
ARMCacheCoherence-PT-none,1,0.0,6632,FALSE,TRUE,87,33676,67,802,0.900295,0,17,0,0,32831,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,10,0.0,6512,TRUE,TRUE,87,33676,67,762,0.894625,0,18,0,0,32873,0,0,17,2,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,11,0.0,6304,FALSE,TRUE,87,33676,61,698,0.905505,8800000,23,0,0,32929,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,12,0.0,3532,FALSE,TRUE,87,33676,1,1,0.769944,2,0,0,0,32425,0,0,16,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,13,0.0,6400,FALSE,TRUE,87,33676,62,727,0.898226,9600000,22,0,0,32901,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,14,0.006879,7456,FALSE,FALSE,87,33676,64,731,0.898827,0,21,0,0,32901,0,0,17,2,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,15,0.005611,7492,FALSE,FALSE,87,33676,64,743,0.895963,10400001,20,0,0,32887,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,16,0.0,6504,FALSE,TRUE,87,33676,64,761,0.919367,0,22,0,0,32873,0,0,17,1,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,2,0.0,6300,FALSE,TRUE,87,33676,60,697,0.895293,8000000,24,0,0,32929,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,3,0.011294,7368,FALSE,FALSE,87,33676,61,698,0.900278,8800000,23,0,0,32929,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,4,0.0,6520,TRUE,TRUE,87,33676,63,772,0.894131,0,22,0,0,32859,0,0,17,2,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,5,0.0,6300,FALSE,TRUE,87,33676,60,697,0.900807,8000000,24,0,0,32929,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,6,0.0,6628,FALSE,TRUE,87,33676,65,800,0.961894,12480000,19,0,0,32831,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,7,0.002462,7368,TRUE,FALSE,87,33676,62,699,0.937132,8800001,22,0,0,32929,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,8,0.0,6392,TRUE,TRUE,87,33676,62,727,0.900981,8800001,22,0,0,32901,0,0,17,3,1,0,0,0,0,0,0,0,0
ARMCacheCoherence-PT-none,9,0.0,6308,FALSE,TRUE,87,33676,61,698,0.900373,8800000,23,0,0,32929,0,0,17,3,1,0,0,0,0,0,0,0,0
ASLink-PT-01a,1,0.0,6180,TRUE,TRUE,431,735,349,662,0.011087,13221562,61,16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,10,0.0,6104,TRUE,TRUE,431,735,334,651,0.004526,10327611,69,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,11,0.038755,7664,FALSE,FALSE,431,735,334,651,0.004528,10327611,69,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,12,0.173172,7844,FALSE,FALSE,431,735,334,651,0.004471,10327611,69,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,13,0.0,6080,FALSE,TRUE,431,735,334,651,0.004431,10327611,69,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,14,0.0,6088,FALSE,TRUE,431,735,336,652,0.004458,12117203,68,18,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,15,0.003929,7680,FALSE,FALSE,431,735,336,653,0.004587,10666892,68,13,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,16,0.0,6100,TRUE,TRUE,431,735,340,657,0.004839,10549701,63,17,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,2,0.002387,7140,FALSE,FALSE,431,735,334,651,0.004033,10327611,69,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,3,0.0,6088,TRUE,TRUE,431,735,336,653,0.004463,10384623,67,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,4,0.0,6088,FALSE,TRUE,431,735,336,652,0.003912,10379103,68,18,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,5,0.0,6108,TRUE,TRUE,431,735,346,659,0.003489,0,61,18,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,6,0.00278,7664,FALSE,FALSE,431,735,334,651,0.004405,10327611,69,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,7,0.0,6244,TRUE,TRUE,431,735,337,654,0.003889,10446384,66,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,8,0.0,6080,FALSE,TRUE,431,735,335,652,0.004418,10357080,68,18,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01a,9,0.0,6108,FALSE,TRUE,431,735,343,657,0.003672,13046760,63,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,1,0.005682,7940,FALSE,FALSE,846,1148,353,667,0.008967,0,455,29,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,10,0.064949,7168,TRUE,FALSE,846,1148,343,660,0.00596,11100746,461,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,11,0.0,6148,FALSE,TRUE,846,1148,357,670,0.005969,0,453,24,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,12,0.0,6128,TRUE,TRUE,846,1148,348,663,0.005468,11143657,459,29,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,13,0.0,6120,FALSE,TRUE,846,1148,346,662,0.008527,0,463,25,20,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,14,0.01406,7200,FALSE,FALSE,846,1148,353,667,0.006128,0,457,27,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,15,0.0,6188,TRUE,TRUE,846,1148,359,672,0.005998,0,450,29,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,16,0.022051,6672,FALSE,FALSE,846,1148,352,667,0.006181,11309577,456,29,19,7,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,2,0.003316,7660,FALSE,FALSE,846,1148,342,659,0.006188,11288234,462,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,3,0.0,6124,FALSE,TRUE,846,1148,346,663,0.005881,0,458,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,4,0.0,6104,TRUE,TRUE,846,1148,343,660,0.006128,11099376,461,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,5,0.004168,7708,FALSE,FALSE,846,1148,348,663,0.005833,13472256,459,29,19,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,6,0.0,6108,TRUE,TRUE,846,1148,344,661,0.005439,11133992,460,29,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,7,0.002274,6648,FALSE,FALSE,846,1148,346,662,0.006038,13002216,459,30,20,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,8,0.0,6152,TRUE,TRUE,846,1148,356,669,0.006008,0,452,30,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-01b,9,0.0,6104,FALSE,TRUE,846,1148,341,658,0.006141,11042312,463,30,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,1,11.5238,34112,FALSE,FALSE,626,1008,470,875,0.012278,0,112,27,30,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,10,0.020232,7472,FALSE,FALSE,626,1008,468,874,0.006382,0,112,28,31,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,11,0.015173,7540,TRUE,FALSE,626,1008,468,874,0.006876,0,112,28,31,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,12,0.0,430736,NONE,FALSE,626,1008,470,875,0.006058,0,112,24,31,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,13,0.034622,7828,FALSE,FALSE,626,1008,479,881,0.004593,0,105,28,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,14,0.0,6716,FALSE,TRUE,626,1008,465,872,0.006164,0,114,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,15,0.0,367092,NONE,FALSE,626,1008,478,882,0.005942,0,107,25,30,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,16,23.3519,55576,FALSE,FALSE,626,1008,465,872,0.005906,0,114,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,2,0.0,6720,FALSE,TRUE,626,1008,465,872,0.005133,0,114,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,3,0.0,6716,TRUE,TRUE,626,1008,465,872,0.005165,0,114,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,4,0.002857,7788,FALSE,FALSE,626,1008,465,872,0.005823,0,114,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,5,0.002708,7792,FALSE,FALSE,626,1008,465,872,0.005969,0,114,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,6,0.0,6724,TRUE,TRUE,626,1008,467,874,0.00516,0,112,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,7,0.0,6752,FALSE,TRUE,626,1008,474,879,0.006036,0,108,27,31,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,8,0.025042,8328,FALSE,FALSE,626,1008,467,874,0.006132,0,112,28,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02a,9,0.0,6724,FALSE,TRUE,626,1008,466,873,0.006071,0,114,23,32,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,1,0.003322,8636,FALSE,FALSE,1242,1621,491,895,0.011877,0,687,46,32,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,10,0.0,6740,FALSE,TRUE,1242,1621,474,881,0.008331,0,699,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,11,0.038281,8352,TRUE,FALSE,1242,1621,477,884,0.008645,0,696,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,12,0.603743,8716,TRUE,FALSE,1242,1621,493,896,0.008448,0,688,43,32,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,13,0.020474,7820,FALSE,FALSE,1242,1621,475,882,0.008546,0,698,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,14,0.0,6784,TRUE,TRUE,1242,1621,493,896,0.007162,0,690,42,31,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,15,0.0,377096,NONE,FALSE,1242,1621,487,891,0.010337,0,690,46,33,11,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,16,0.022005,7820,TRUE,FALSE,1242,1621,475,882,0.008283,0,698,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,2,0.0,6764,TRUE,TRUE,1242,1621,482,888,0.007432,0,692,47,34,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,3,1.99663,11760,TRUE,FALSE,1242,1621,499,901,0.008477,0,682,45,30,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,4,0.022046,7828,FALSE,FALSE,1242,1621,479,886,0.00842,0,695,46,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,5,0.207285,7556,FALSE,FALSE,1242,1621,476,883,0.008557,0,697,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,6,0.0,6744,FALSE,TRUE,1242,1621,476,883,0.008509,0,698,46,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,7,0.316809,8112,TRUE,FALSE,1242,1621,487,893,0.008459,0,689,46,34,10,0,3,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,8,0.258156,7824,FALSE,FALSE,1242,1621,477,884,0.008408,0,696,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-02b,9,0.016417,8112,FALSE,FALSE,1242,1621,485,890,0.008067,0,690,47,33,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,1,0.0,286292,NONE,FALSE,821,1281,597,1094,0.012298,0,159,33,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,10,0.0,7568,FALSE,TRUE,821,1281,601,1096,0.007362,0,156,38,43,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,11,0.0,298988,NONE,FALSE,821,1281,597,1094,0.007374,0,159,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,12,1.54403,9468,FALSE,FALSE,821,1281,596,1093,0.007469,0,159,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,13,0.0,7536,FALSE,TRUE,821,1281,596,1093,0.007712,0,159,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,14,0.104157,8292,FALSE,FALSE,821,1281,597,1094,0.007775,0,158,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,15,0.031084,8288,TRUE,FALSE,821,1281,597,1094,0.006718,0,159,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,16,0.0,315920,NONE,FALSE,821,1281,616,1106,0.005965,0,146,38,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,2,0.004478,8824,FALSE,FALSE,821,1281,598,1094,0.007577,0,158,38,44,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,3,0.0,7624,TRUE,TRUE,821,1281,623,1110,0.006187,0,142,38,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,4,0.0,7532,TRUE,TRUE,821,1281,596,1093,0.007324,0,159,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,5,0.0,271460,NONE,FALSE,821,1281,596,1093,0.006694,0,159,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,6,0.0,7548,TRUE,TRUE,821,1281,601,1097,0.007214,0,155,38,45,14,0,5,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,7,0.0,7536,FALSE,TRUE,821,1281,597,1094,0.007093,0,159,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,8,0.047903,8820,FALSE,FALSE,821,1281,597,1094,0.00752,0,158,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03a,9,20.2092,46616,TRUE,FALSE,821,1281,620,1109,0.006101,0,143,38,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,1,0.0,7572,FALSE,TRUE,1638,2094,610,1106,0.00917,0,933,64,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,10,0.086484,8156,FALSE,FALSE,1638,2094,612,1109,0.009614,0,930,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,11,0.0,7572,FALSE,TRUE,1638,2094,611,1106,0.009067,0,933,64,47,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,12,0.004712,8356,FALSE,FALSE,1638,2094,617,1111,0.010824,0,928,64,48,14,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,13,0.0,7572,FALSE,TRUE,1638,2094,610,1107,0.010677,0,932,63,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,14,0.32558,8156,FALSE,FALSE,1638,2094,610,1107,0.011082,0,933,62,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,15,0.0,7568,FALSE,TRUE,1638,2094,609,1106,0.010683,0,933,63,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,16,0.0,322156,NONE,FALSE,1638,2094,618,1112,0.010796,0,927,64,48,14,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,2,1.49997,9728,FALSE,FALSE,1638,2094,636,1128,0.011118,0,913,62,45,13,0,4,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,3,0.0,7568,FALSE,TRUE,1638,2094,608,1105,0.009396,0,934,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,4,0.002699,8152,TRUE,FALSE,1638,2094,610,1107,0.009352,0,932,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,5,0.0,281648,NONE,FALSE,1638,2094,611,1107,0.010833,0,933,63,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,6,0.004531,8360,FALSE,FALSE,1638,2094,617,1112,0.010691,0,927,63,48,14,0,5,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,7,0.287611,8328,FALSE,FALSE,1638,2094,609,1106,0.010719,0,933,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,8,0.0,7568,FALSE,TRUE,1638,2094,608,1105,0.01128,0,934,64,49,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-03b,9,0.001692,8232,FALSE,FALSE,1638,2094,615,1111,0.010801,0,930,62,48,14,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,1,0.0,8520,TRUE,TRUE,1016,1554,758,1334,0.007108,0,184,47,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,10,0.0,8428,FALSE,TRUE,1016,1554,729,1315,0.009024,0,203,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,11,0.064988,8488,TRUE,FALSE,1016,1554,727,1314,0.008953,0,204,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,12,0.0,8424,FALSE,TRUE,1016,1554,727,1314,0.009179,0,204,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,13,0.0,8564,FALSE,TRUE,1016,1554,733,1319,0.009009,0,200,47,58,17,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,14,0.0,447508,NONE,FALSE,1016,1554,731,1317,0.009117,0,201,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,15,0.0,8432,FALSE,TRUE,1016,1554,729,1316,0.009105,0,202,47,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,16,0.0,8444,FALSE,TRUE,1016,1554,735,1319,0.009051,0,199,48,55,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,2,19.1801,30772,FALSE,FALSE,1016,1554,727,1314,0.009026,0,204,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,3,0.0,254368,NONE,FALSE,1016,1554,733,1318,0.007941,0,200,47,57,17,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,4,0.0,8432,FALSE,TRUE,1016,1554,731,1316,0.009114,0,202,48,56,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,5,0.487867,8624,FALSE,FALSE,1016,1554,764,1340,0.007298,0,182,41,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,6,0.0,8428,TRUE,TRUE,1016,1554,729,1315,0.008996,0,203,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,7,0.0,8424,FALSE,TRUE,1016,1554,727,1314,0.007649,0,204,48,58,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,8,0.0,8536,TRUE,TRUE,1016,1554,763,1340,0.007482,0,180,46,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04a,9,0.466859,8524,FALSE,FALSE,1016,1554,729,1315,0.009304,0,203,48,57,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,1,0.0,8500,TRUE,TRUE,2034,2567,749,1334,0.01226,0,1164,81,63,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,10,0.0,8472,FALSE,TRUE,2034,2567,741,1328,0.013118,0,1170,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,11,0.0,8480,FALSE,TRUE,2034,2567,743,1330,0.013437,0,1168,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,12,0.0,8536,TRUE,TRUE,2034,2567,762,1344,0.013202,0,1155,78,60,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,13,0.0,294276,NONE,FALSE,2034,2567,752,1337,0.013514,0,1163,79,61,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,14,0.0,8476,TRUE,TRUE,2034,2567,741,1328,0.013195,0,1170,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,15,0.63945,8552,FALSE,FALSE,2034,2567,743,1329,0.013552,0,1170,77,63,17,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,16,0.162986,8560,FALSE,FALSE,2034,2567,748,1333,0.013677,0,1165,81,63,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,2,0.172458,8624,TRUE,FALSE,2034,2567,757,1340,0.013601,0,1162,74,60,17,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,3,15.9582,94028,FALSE,FALSE,2034,2567,749,1335,0.011369,0,1163,81,62,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,4,0.0,253704,NONE,FALSE,2034,2567,746,1333,0.013696,0,1165,80,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,5,0.061073,8548,FALSE,FALSE,2034,2567,742,1329,0.01323,0,1170,79,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,6,0.026022,8560,FALSE,FALSE,2034,2567,750,1333,0.011303,0,1167,73,61,17,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,7,0.0,8480,FALSE,TRUE,2034,2567,742,1329,0.011154,0,1169,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,8,0.0,270032,NONE,FALSE,2034,2567,742,1329,0.013515,0,1169,81,63,17,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-04b,9,0.0,8556,FALSE,TRUE,2034,2567,759,1343,0.013203,0,1158,79,61,16,0,6,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,1,2.833,13968,FALSE,FALSE,1211,1827,863,1539,0.010028,0,245,58,71,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,10,0.0,212100,NONE,FALSE,1211,1827,896,1561,0.009241,0,226,52,68,19,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,11,0.0,9184,TRUE,TRUE,1211,1827,859,1536,0.009039,0,248,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,12,0.0,9184,FALSE,TRUE,1211,1827,866,1541,0.010571,0,244,55,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,13,0.0,9180,FALSE,TRUE,1211,1827,858,1535,0.009066,0,249,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,14,0.0,228320,NONE,FALSE,1211,1827,860,1537,0.010745,0,249,55,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,15,0.0,411304,NONE,FALSE,1211,1827,865,1540,0.010725,0,244,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,16,0.0,204128,NONE,FALSE,1211,1827,896,1561,0.00845,0,223,58,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,2,2.40597,13544,FALSE,FALSE,1211,1827,858,1535,0.010669,0,249,58,71,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,3,0.0,398772,NONE,FALSE,1211,1827,863,1538,0.00937,0,246,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,4,0.0,9180,FALSE,TRUE,1211,1827,868,1543,0.010716,0,243,55,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,5,2.39618,13480,FALSE,FALSE,1211,1827,861,1537,0.010617,0,247,58,70,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,6,0.005903,9184,FALSE,FALSE,1211,1827,863,1538,0.009071,0,246,58,69,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,7,0.0,9184,FALSE,TRUE,1211,1827,863,1539,0.009346,0,245,58,71,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,8,0.0,410980,NONE,FALSE,1211,1827,898,1562,0.007475,0,223,57,68,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05a,9,0.0,266068,NONE,FALSE,1211,1827,863,1538,0.009037,0,246,58,70,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,1,0.0,202284,NONE,FALSE,2430,3040,885,1560,0.01376,0,1402,93,75,20,0,10,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,10,0.0,211364,NONE,FALSE,2430,3040,886,1559,0.015921,0,1399,97,74,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,11,0.0,210456,NONE,FALSE,2430,3040,892,1567,0.015558,0,1392,96,76,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,12,0.0,9180,FALSE,TRUE,2430,3040,891,1564,0.016321,0,1396,96,75,19,0,7,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,13,0.0,9180,FALSE,TRUE,2430,3040,892,1567,0.01608,0,1391,97,76,20,0,9,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,14,0.0,9184,TRUE,TRUE,2430,3040,887,1560,0.013532,0,1397,98,75,20,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,15,38.3702,57448,FALSE,FALSE,2430,3040,889,1564,0.01643,0,1396,96,76,19,0,8,0,0,0,0,0,0,0,0,0,0,0
ASLink-PT-05b,16,0.0,9180,TRUE,TRUE,2430,3040,891,1566,0.013384,0,1393,96,76,20,0,9,0,0,0,0,0,0,0,0,0,0,0
