model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
DiscoveryGPU-PT-09a,1,0.0,3888,FALSE,TRUE,93,127,25,27,0.000889,1537,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,10,0.0,3840,FALSE,TRUE,93,127,12,11,0.000295,37,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,11,0.0,5716,FALSE,FALSE,93,127,9,11,0.000497,25,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-09a,12,0.0,3832,TRUE,TRUE,93,127,9,10,0.000473,81,6,4,0,2,0,0,4,0,1,0,0,0,1,0,0,0,0,9
DiscoveryGPU-PT-09a,13,0.0,3880,FALSE,TRUE,93,127,20,22,0.001161,301,14,0,0,0,0,0,42,0,7,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,14,0.0,3868,TRUE,TRUE,93,127,21,22,0.000548,1281,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,15,0.0,5796,TRUE,FALSE,93,127,52,58,0.000979,1140481,0,7,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,16,0.0,3840,FALSE,TRUE,93,127,14,18,0.000533,675,9,4,0,3,0,0,4,0,1,0,0,0,1,0,0,0,0,10
DiscoveryGPU-PT-09a,2,0.0,3852,TRUE,TRUE,93,127,16,20,0.000549,945,7,4,0,3,0,0,4,0,1,0,0,0,1,0,0,0,0,10
DiscoveryGPU-PT-09a,3,0.0,3988,FALSE,TRUE,93,127,47,51,0.001517,261361,0,16,0,0,0,0,30,0,4,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,4,0.0,3812,TRUE,TRUE,93,127,2,3,0.000393,3,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-09a,5,0.0,3812,FALSE,TRUE,93,127,2,3,0.000327,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DiscoveryGPU-PT-09a,6,0.0,3992,TRUE,TRUE,93,127,48,53,0.000981,760321,0,8,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09a,7,0.0,5688,TRUE,FALSE,93,127,2,3,0.00041,3,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-09a,8,0.0,3812,FALSE,TRUE,93,127,3,3,0.000312,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-09a,9,0.0,3840,TRUE,TRUE,93,127,14,14,0.000467,65,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-09b,1,0.0,3804,FALSE,TRUE,268,284,2,2,0.001556,3,122,54,0,9,0,0,27,0,2,0,0,0,1,0,0,0,0,62
DiscoveryGPU-PT-09b,10,0.0,5684,FALSE,FALSE,268,284,4,4,0.000834,6,122,54,0,9,0,0,26,0,2,0,0,0,1,0,0,0,0,66
DiscoveryGPU-PT-09b,11,0.0,3816,TRUE,TRUE,268,284,12,13,0.001167,144,122,49,0,9,0,0,24,0,2,0,0,0,1,0,0,0,0,64
DiscoveryGPU-PT-09b,12,0.0,5680,FALSE,FALSE,268,284,4,4,0.000961,9,123,53,0,8,0,0,27,0,2,0,0,0,1,0,0,0,0,61
DiscoveryGPU-PT-09b,13,0.0,3804,TRUE,TRUE,268,284,6,7,0.001216,12,119,51,0,9,0,0,25,0,2,0,0,0,1,0,0,0,0,65
DiscoveryGPU-PT-09b,14,0.0,3840,FALSE,TRUE,268,284,16,18,0.0013,270,123,49,0,0,0,0,32,0,2,0,0,0,1,0,0,0,0,27
DiscoveryGPU-PT-09b,15,0.0,5712,FALSE,FALSE,268,284,15,18,0.001086,1620,123,47,0,8,0,0,25,0,2,0,0,0,1,0,0,0,0,57
DiscoveryGPU-PT-09b,16,0.0,5680,TRUE,FALSE,268,284,2,2,0.000853,3,123,53,0,9,0,0,27,0,2,0,0,0,1,0,0,0,0,63
DiscoveryGPU-PT-09b,2,0.0,3800,FALSE,TRUE,268,284,2,2,0.001222,3,122,54,0,10,0,0,27,0,2,0,0,0,1,0,0,0,0,62
DiscoveryGPU-PT-09b,3,0.0,4144,FALSE,TRUE,268,284,84,84,0.002221,0,114,25,0,0,0,0,34,0,2,0,0,0,0,0,0,0,0,25
DiscoveryGPU-PT-09b,4,0.0,3828,FALSE,TRUE,268,284,15,16,0.001317,1080,129,47,0,8,0,0,24,0,2,0,0,0,1,0,0,0,0,59
DiscoveryGPU-PT-09b,5,0.0,3796,TRUE,TRUE,268,284,2,3,0.001234,3,123,52,0,9,0,0,26,0,2,0,0,0,1,0,0,0,0,62
DiscoveryGPU-PT-09b,6,0.0,5944,FALSE,FALSE,268,284,79,80,0.001795,0,109,32,0,0,0,0,32,0,2,0,0,0,0,0,0,0,0,18
DiscoveryGPU-PT-09b,7,0.0,3812,TRUE,TRUE,268,284,8,7,0.001089,54,123,54,0,9,0,0,27,0,2,0,0,0,1,0,0,0,0,63
DiscoveryGPU-PT-09b,8,0.0,5532,TRUE,FALSE,268,284,19,17,0.001252,226,119,51,0,0,0,0,36,0,2,0,0,0,0,0,0,0,0,3
DiscoveryGPU-PT-09b,9,0.0,3816,FALSE,TRUE,268,284,6,6,0.001225,18,122,54,0,9,0,0,26,0,2,0,0,0,1,0,0,0,0,67
DiscoveryGPU-PT-10a,1,0.0,5672,FALSE,FALSE,103,141,4,4,0.000319,9,4,3,0,2,0,0,3,0,1,0,0,0,1,0,0,0,0,8
DiscoveryGPU-PT-10a,10,0.0,5796,TRUE,FALSE,103,141,33,34,0.000853,16897,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,11,0.0,3808,FALSE,TRUE,103,141,7,8,0.000496,15,2,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,7
DiscoveryGPU-PT-10a,12,0.0,5700,FALSE,FALSE,103,141,9,9,0.000471,81,6,5,0,3,0,0,5,0,1,0,0,0,1,0,0,0,0,12
DiscoveryGPU-PT-10a,13,0.0,3792,TRUE,TRUE,103,141,3,3,0.000261,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DiscoveryGPU-PT-10a,14,0.0,5720,TRUE,FALSE,103,141,20,23,0.000484,5400,10,8,0,5,0,0,8,0,1,0,0,0,1,0,0,0,0,15
DiscoveryGPU-PT-10a,15,0.0,3868,TRUE,TRUE,103,141,21,21,0.00137,101,0,20,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,16,0.0,3944,FALSE,TRUE,103,141,38,46,0.001653,47521,11,0,0,0,0,0,37,0,7,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10a,2,0.0,3800,FALSE,TRUE,103,141,3,3,0.000397,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-10a,3,0.0,3812,FALSE,TRUE,103,141,11,12,0.000595,243,5,3,0,2,0,0,3,0,1,0,0,0,1,0,0,0,0,5
DiscoveryGPU-PT-10a,4,0.0,5704,TRUE,FALSE,103,141,13,14,0.000529,324,6,5,0,2,0,0,5,0,1,0,0,0,1,0,0,0,0,14
DiscoveryGPU-PT-10a,5,0.0,5676,FALSE,FALSE,103,141,5,5,0.000317,9,3,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,4
DiscoveryGPU-PT-10a,6,0.0,5676,FALSE,FALSE,103,141,6,6,0.000406,9,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-10a,7,0.0,5692,FALSE,FALSE,103,141,7,8,0.000435,20,3,2,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,5
DiscoveryGPU-PT-10a,8,0.0,3792,TRUE,TRUE,103,141,2,2,0.000314,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
DiscoveryGPU-PT-10a,9,0.0,3980,FALSE,TRUE,103,141,44,47,0.00101,112267,0,7,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,1,0.0,5700,TRUE,FALSE,296,314,21,19,0.001868,5184,140,52,0,9,0,0,28,0,2,0,0,0,1,0,0,0,0,72
DiscoveryGPU-PT-10b,10,0.0,5532,FALSE,FALSE,296,314,4,4,0.00119,9,133,60,0,11,0,0,30,0,2,0,0,0,1,0,0,0,0,69
DiscoveryGPU-PT-10b,11,0.0,3784,FALSE,TRUE,296,314,2,2,0.001514,3,133,60,0,10,0,0,30,0,2,0,0,0,1,0,0,0,0,69
DiscoveryGPU-PT-10b,12,0.0,3780,FALSE,TRUE,296,314,2,2,0.001205,3,135,59,0,9,0,0,31,0,2,0,0,0,1,0,0,0,0,70
DiscoveryGPU-PT-10b,13,0.0,3852,TRUE,TRUE,296,314,18,19,0.001187,906,132,52,0,8,0,0,27,0,2,0,0,0,1,0,0,0,0,68
DiscoveryGPU-PT-10b,14,0.0,5532,FALSE,FALSE,296,314,4,4,0.001267,9,138,58,0,8,0,0,32,0,2,0,0,0,1,0,0,0,0,68
DiscoveryGPU-PT-10b,15,0.0,5532,TRUE,FALSE,296,314,4,4,0.001191,9,135,58,0,10,0,0,30,0,2,0,0,0,1,0,0,0,0,69
DiscoveryGPU-PT-10b,16,0.0,3784,FALSE,TRUE,296,314,3,3,0.001167,3,132,59,0,10,0,0,29,0,2,0,0,0,1,0,0,0,0,71
DiscoveryGPU-PT-10b,2,0.0,5532,TRUE,FALSE,296,314,2,2,0.001387,3,135,59,0,10,0,0,30,0,2,0,0,0,1,0,0,0,0,69
DiscoveryGPU-PT-10b,3,0.0,5796,FALSE,FALSE,296,314,66,68,0.002249,0,132,48,0,9,0,0,19,0,1,0,0,0,1,0,0,0,0,39
DiscoveryGPU-PT-10b,4,0.0,5532,FALSE,FALSE,296,314,4,4,0.001113,6,138,58,0,10,0,0,28,0,2,0,0,0,1,0,0,0,0,70
DiscoveryGPU-PT-10b,5,0.0,5796,FALSE,FALSE,296,314,66,67,0.002636,0,132,47,0,9,0,0,19,0,1,0,0,0,1,0,0,0,0,39
DiscoveryGPU-PT-10b,6,0.0,5680,FALSE,FALSE,296,314,11,13,0.001151,180,133,56,0,12,0,0,27,0,2,0,0,0,1,0,0,0,0,68
DiscoveryGPU-PT-10b,7,0.0,3784,FALSE,TRUE,296,314,2,2,0.000387,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-10b,8,0.0,5532,TRUE,FALSE,296,314,4,5,0.001204,9,136,57,0,10,0,0,29,0,2,0,0,0,1,0,0,0,0,68
DiscoveryGPU-PT-10b,9,0.0,3824,FALSE,TRUE,296,314,15,15,0.001134,407,127,55,0,10,0,0,29,0,2,0,0,0,1,0,0,0,0,67
DiscoveryGPU-PT-11a,1,0.0,5716,TRUE,FALSE,113,155,11,14,0.000633,135,8,5,0,1,0,0,5,0,1,0,0,0,1,0,0,0,0,14
DiscoveryGPU-PT-11a,10,0.0,5444,FALSE,FALSE,113,155,6,8,0.000572,27,6,3,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,7
DiscoveryGPU-PT-11a,11,0.0,3804,FALSE,TRUE,113,155,2,2,0.000462,3,3,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,4
DiscoveryGPU-PT-11a,12,0.0,3896,TRUE,TRUE,113,155,33,36,0.001096,7041,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,13,0.0,5532,TRUE,FALSE,113,155,26,26,0.000744,991,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,14,0.0,5724,TRUE,FALSE,113,155,14,18,0.000594,1296,10,5,0,3,0,0,5,0,1,0,0,0,1,0,0,0,0,13
DiscoveryGPU-PT-11a,15,0.0,5688,FALSE,FALSE,113,155,4,4,0.000502,9,5,4,0,2,0,0,4,0,1,0,0,0,1,0,0,0,0,10
DiscoveryGPU-PT-11a,16,0.0,5532,FALSE,FALSE,113,155,26,27,0.000948,1009,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,2,0.0,3804,FALSE,TRUE,113,155,2,3,0.000326,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DiscoveryGPU-PT-11a,3,0.0,3820,FALSE,TRUE,113,155,6,6,0.000583,27,5,4,0,2,0,0,4,0,1,0,0,0,1,0,0,0,0,9
DiscoveryGPU-PT-11a,4,0.0,5796,FALSE,FALSE,113,155,37,38,0.000728,12475,0,7,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,5,0.0,3928,FALSE,TRUE,113,155,34,36,0.000695,29701,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,6,0.0,3844,TRUE,TRUE,113,155,18,18,0.000469,113,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,7,0.0,3848,FALSE,TRUE,113,155,13,16,0.000743,300,6,4,0,3,0,0,4,0,1,0,0,0,1,0,0,0,0,15
DiscoveryGPU-PT-11a,8,0.0,3896,FALSE,TRUE,113,155,32,34,0.000874,4753,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-11a,9,0.0,5716,FALSE,FALSE,113,155,11,12,0.000461,324,10,8,0,5,0,0,8,0,1,0,0,0,1,0,0,0,0,20
DiscoveryGPU-PT-11b,1,0.0,3804,TRUE,TRUE,324,344,2,2,0.001258,3,147,65,0,10,0,0,34,0,2,0,0,0,1,0,0,0,0,77
DiscoveryGPU-PT-11b,10,0.0,5936,TRUE,FALSE,324,344,74,73,0.002341,0,142,53,0,11,0,0,21,0,1,0,0,0,1,0,0,0,0,44
DiscoveryGPU-PT-11b,11,0.0,5692,TRUE,FALSE,324,344,6,5,0.001546,18,150,64,0,11,0,0,32,0,2,0,0,0,1,0,0,0,0,77
DiscoveryGPU-PT-11b,12,0.0,5684,FALSE,FALSE,324,344,4,4,0.001775,9,147,65,0,10,0,0,33,0,2,0,0,0,1,0,0,0,0,75
DiscoveryGPU-PT-11b,13,0.0,3820,TRUE,TRUE,324,344,15,16,0.001425,867,146,61,0,10,0,0,31,0,2,0,0,0,1,0,0,0,0,79
DiscoveryGPU-PT-11b,14,0.0,3816,TRUE,TRUE,324,344,10,10,0.001311,60,146,63,0,11,0,0,30,0,2,0,0,0,1,0,0,0,0,81
DiscoveryGPU-PT-11b,15,0.0,5440,FALSE,FALSE,324,344,8,9,0.001252,81,152,61,0,11,0,0,31,0,2,0,0,0,1,0,0,0,0,75
DiscoveryGPU-PT-11b,16,0.0,5680,FALSE,FALSE,324,344,5,5,0.001299,9,145,64,0,11,0,0,31,0,2,0,0,0,1,0,0,0,0,79
DiscoveryGPU-PT-11b,2,0.0,5972,FALSE,FALSE,324,344,72,93,0.001852,0,142,33,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,44
DiscoveryGPU-PT-11b,3,0.0,5532,FALSE,FALSE,324,344,23,22,0.001327,10464,152,54,0,9,0,0,29,0,2,0,0,0,1,0,0,0,0,79
DiscoveryGPU-PT-11b,4,0.0,5684,FALSE,FALSE,324,344,4,4,0.001214,5,144,65,0,11,0,0,33,0,2,0,0,0,1,0,0,0,0,77
DiscoveryGPU-PT-11b,5,0.0,5716,TRUE,FALSE,324,344,16,16,0.001285,1080,150,60,0,8,0,0,34,0,2,0,0,0,1,0,0,0,0,76
DiscoveryGPU-PT-11b,6,0.0,3820,FALSE,TRUE,324,344,6,6,0.00179,21,145,66,0,10,0,0,33,0,2,0,0,0,1,0,0,0,0,78
DiscoveryGPU-PT-11b,7,0.0,5680,FALSE,FALSE,324,344,4,3,0.001553,4,144,67,0,11,0,0,33,0,2,0,0,0,1,0,0,0,0,80
DiscoveryGPU-PT-11b,8,0.0,3840,FALSE,TRUE,324,344,18,18,0.001379,7290,148,60,0,10,0,0,32,0,2,0,0,0,1,0,0,0,0,73
DiscoveryGPU-PT-11b,9,0.0,5792,TRUE,FALSE,324,344,23,26,0.001342,4050,143,56,0,10,0,0,28,0,2,0,0,0,1,0,0,0,0,76
DiscoveryGPU-PT-12a,1,0.0,5532,FALSE,FALSE,123,169,9,8,0.000532,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,10,0.0,3920,TRUE,TRUE,123,169,31,36,0.002136,1695,18,0,0,0,0,0,54,0,7,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,11,0.0,5672,FALSE,FALSE,123,169,14,13,0.000466,23,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,12,0.0,3832,TRUE,TRUE,123,169,14,17,0.000738,972,11,7,0,2,0,0,7,0,1,0,0,0,1,0,0,0,0,20
DiscoveryGPU-PT-12a,13,0.0,5532,TRUE,FALSE,123,169,3,3,0.000343,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-12a,14,0.0,3884,FALSE,TRUE,123,169,23,23,0.000522,221,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,15,0.0,3768,TRUE,TRUE,123,169,2,2,0.000474,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
DiscoveryGPU-PT-12a,16,0.0,5684,FALSE,FALSE,123,169,16,17,0.000542,1620,10,8,0,3,0,0,8,0,1,0,0,0,1,0,0,0,0,22
DiscoveryGPU-PT-12a,2,0.0,3784,FALSE,TRUE,123,169,2,3,0.000537,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DiscoveryGPU-PT-12a,3,0.0,5532,TRUE,FALSE,123,169,6,6,0.000381,9,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-12a,4,0.0,3796,FALSE,TRUE,123,169,6,6,0.000668,27,7,6,0,3,0,0,6,0,1,0,0,0,1,0,0,0,0,15
DiscoveryGPU-PT-12a,5,0.0,3988,FALSE,TRUE,123,169,48,50,0.00129,245001,0,21,0,0,0,0,45,0,4,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,6,0.0,5532,FALSE,FALSE,123,169,6,6,0.000472,9,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-12a,7,0.0,5532,FALSE,FALSE,123,169,27,28,0.000581,969,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12a,8,0.0,3864,TRUE,TRUE,123,169,19,22,0.000813,4374,10,6,0,3,0,0,6,0,1,0,0,0,1,0,0,0,0,17
DiscoveryGPU-PT-12a,9,0.0,5668,FALSE,FALSE,123,169,11,10,0.000554,17,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-12b,1,0.0,3952,TRUE,TRUE,352,374,43,46,0.002493,112321,149,65,0,0,0,0,43,0,2,0,0,0,0,0,0,0,0,2
DiscoveryGPU-PT-12b,10,0.0,3796,FALSE,TRUE,352,374,8,8,0.002214,57,158,69,0,11,0,0,35,0,2,0,0,0,1,0,0,0,0,85
DiscoveryGPU-PT-12b,11,0.0,5676,TRUE,FALSE,352,374,13,13,0.001748,729,156,69,0,11,0,0,35,0,2,0,0,0,1,0,0,0,0,87
DiscoveryGPU-PT-12b,12,0.0,3780,FALSE,TRUE,352,374,2,2,0.002066,3,159,71,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,84
DiscoveryGPU-PT-12b,13,0.0,5684,FALSE,FALSE,352,374,14,15,0.001419,567,157,66,0,12,0,0,35,0,2,0,0,0,1,0,0,0,0,81
DiscoveryGPU-PT-12b,14,0.0,3780,FALSE,TRUE,352,374,2,2,0.001718,3,158,72,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,83
DiscoveryGPU-PT-12b,15,0.0,5528,FALSE,FALSE,352,374,4,4,0.001729,9,159,69,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,82
DiscoveryGPU-PT-12b,16,0.0,5528,FALSE,FALSE,352,374,6,6,0.001391,18,159,69,0,11,0,0,34,0,2,0,0,0,1,0,0,0,0,85
DiscoveryGPU-PT-12b,2,0.0,5528,FALSE,FALSE,352,374,4,3,0.001722,6,157,73,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,87
DiscoveryGPU-PT-12b,3,0.0,5528,FALSE,FALSE,352,374,4,4,0.00121,9,160,69,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,81
DiscoveryGPU-PT-12b,4,0.0,5528,FALSE,FALSE,352,374,5,5,0.001488,6,156,70,0,12,0,0,34,0,2,0,0,0,1,0,0,0,0,86
DiscoveryGPU-PT-12b,5,0.0,3788,TRUE,TRUE,352,374,12,10,0.001489,144,162,69,0,12,0,0,32,0,2,0,0,0,1,0,0,0,0,87
DiscoveryGPU-PT-12b,6,0.0,5676,FALSE,FALSE,352,374,13,15,0.001513,270,158,66,0,13,0,0,35,0,2,0,0,0,1,0,0,0,0,80
DiscoveryGPU-PT-12b,7,0.0,3780,FALSE,TRUE,352,374,2,2,0.001858,3,157,72,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,83
DiscoveryGPU-PT-12b,8,0.0,3788,FALSE,TRUE,352,374,4,3,0.001714,6,162,71,0,12,0,0,34,0,2,0,0,0,1,0,0,0,0,85
DiscoveryGPU-PT-12b,9,0.0,5668,TRUE,FALSE,352,374,8,8,0.001404,29,160,67,0,12,0,0,36,0,2,0,0,0,1,0,0,0,0,81
DiscoveryGPU-PT-13a,1,0.0,5680,TRUE,FALSE,133,183,2,2,0.000596,3,3,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,4
DiscoveryGPU-PT-13a,10,0.0,5708,FALSE,FALSE,133,183,10,11,0.000661,135,5,5,0,3,0,0,5,0,1,0,0,0,1,0,0,0,0,16
DiscoveryGPU-PT-13a,11,0.0,3836,TRUE,TRUE,133,183,12,13,0.000519,225,9,7,0,4,0,0,7,0,1,0,0,0,1,0,0,0,0,20
DiscoveryGPU-PT-13a,12,0.0,3804,FALSE,TRUE,133,183,2,2,0.00032,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,13,0.0,5684,FALSE,FALSE,133,183,4,5,0.000501,9,4,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,4
DiscoveryGPU-PT-13a,14,0.0,5796,FALSE,FALSE,133,183,32,34,0.001061,7777,0,6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,15,0.0,3804,FALSE,TRUE,133,183,3,3,0.00047,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
DiscoveryGPU-PT-13a,16,0.0,5796,FALSE,FALSE,133,183,49,50,0.001308,485101,0,9,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,2,0.0,3864,FALSE,TRUE,133,183,19,21,0.000695,2835,8,6,0,3,0,0,6,0,1,0,0,0,1,0,0,0,0,14
DiscoveryGPU-PT-13a,3,0.0,5796,TRUE,FALSE,133,183,36,37,0.000809,11089,0,6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,4,0.0,5436,FALSE,FALSE,133,183,7,8,0.000681,27,6,4,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,12
DiscoveryGPU-PT-13a,5,0.0,5792,FALSE,FALSE,133,183,37,40,0.00192,46657,0,25,0,0,0,0,54,0,4,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,6,0.0,3804,FALSE,TRUE,133,183,2,2,0.000526,3,3,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,6
DiscoveryGPU-PT-13a,7,0.0,3932,FALSE,TRUE,133,183,39,41,0.000822,53461,0,8,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13a,8,0.0,3808,FALSE,TRUE,133,183,7,7,0.000689,27,4,3,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,6
DiscoveryGPU-PT-13a,9,0.0,5796,FALSE,FALSE,133,183,43,46,0.001386,67761,0,6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
DiscoveryGPU-PT-13b,1,0.0,3816,TRUE,TRUE,380,404,13,13,0.002175,486,165,77,0,13,0,0,37,0,2,0,0,0,1,0,0,0,0,93
DiscoveryGPU-PT-13b,10,0.0,5708,TRUE,FALSE,380,404,15,13,0.00157,432,171,74,0,12,0,0,37,0,2,0,0,0,1,0,0,0,0,97
DiscoveryGPU-PT-13b,11,0.0,5724,TRUE,FALSE,380,404,16,20,0.00158,2025,169,71,0,12,0,0,35,0,2,0,0,0,1,0,0,0,0,89
DiscoveryGPU-PT-13b,12,0.0,3800,FALSE,TRUE,380,404,2,3,0.001466,3,172,76,0,13,0,0,38,0,2,0,0,0,1,0,0,0,0,90
DiscoveryGPU-PT-13b,13,0.0,6056,TRUE,FALSE,380,404,105,106,0.0036,0,163,49,0,0,0,0,47,0,2,0,0,0,0,0,0,0,0,25
DiscoveryGPU-PT-13b,14,0.0,5676,TRUE,FALSE,380,404,2,2,0.001741,3,170,78,0,13,0,0,39,0,2,0,0,0,1,0,0,0,0,90
DiscoveryGPU-PT-13b,15,0.0,3808,FALSE,TRUE,380,404,4,5,0.001692,9,172,77,0,13,0,0,38,0,2,0,0,0,1,0,0,0,0,92
DiscoveryGPU-PT-13b,16,0.0,5676,TRUE,FALSE,380,404,2,2,0.001482,3,172,77,0,13,0,0,38,0,2,0,0,0,1,0,0,0,0,91
DiscoveryGPU-PT-13b,2,0.0,5704,FALSE,FALSE,380,404,10,11,0.002175,135,167,75,0,13,0,0,38,0,2,0,0,0,1,0,0,0,0,88
DiscoveryGPU-PT-13b,3,0.0,3820,TRUE,TRUE,380,404,8,7,0.001664,54,167,79,0,14,0,0,39,0,2,0,0,0,1,0,0,0,0,93
DiscoveryGPU-PT-13b,4,0.0,3928,FALSE,TRUE,380,404,41,38,0.001847,20162,163,78,0,0,0,0,48,0,2,0,0,0,0,0,0,0,0,1
DiscoveryGPU-PT-13b,5,0.0,5680,FALSE,FALSE,380,404,4,4,0.001296,9,172,74,0,13,0,0,38,0,2,0,0,0,1,0,0,0,0,90
DiscoveryGPU-PT-13b,6,0.0,3832,FALSE,TRUE,380,404,13,15,0.001594,241,167,72,0,12,0,0,37,0,2,0,0,0,1,0,0,0,0,89
DiscoveryGPU-PT-13b,7,0.0,5792,TRUE,FALSE,380,404,90,94,0.00359,0,161,60,0,11,0,0,23,0,1,0,0,0,1,0,0,0,0,52
DiscoveryGPU-PT-13b,8,0.0,3812,TRUE,TRUE,380,404,8,9,0.001543,29,169,76,0,13,0,0,37,0,2,0,0,0,1,0,0,0,0,93
DiscoveryGPU-PT-13b,9,0.0,5704,TRUE,FALSE,380,404,10,9,0.001544,108,168,77,0,13,0,0,38,0,2,0,0,0,1,0,0,0,0,94
