model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4,rule 5
AirplaneLD-COL-0010,1,NONE,V,0.001748,0.011251,5.7e-05,0.0,3988,FALSE,1,20,15,16,15,24,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,2,FALSE,NONE,0.000168,0.000298,0.000132,0.0,4028,TRUE,185,20,15,17,15,25,27,19,18,0,6,0,3,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0010,3,FALSE,NONE,8.4e-05,3.9e-05,3.2e-05,0.0,3516,TRUE,2,20,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0010,4,FALSE,NONE,0.00016,0.000265,0.000144,0.0,4048,TRUE,221,20,15,16,13,24,25,20,19,0,2,0,3,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0010,5,TRUE,NONE,0.000153,0.000243,0.000108,0.0,4044,TRUE,281,20,15,15,12,23,24,18,20,0,2,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,6,FALSE,NONE,0.000162,0.000312,0.000158,0.0,4080,TRUE,409,20,15,18,15,26,27,23,22,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2
AirplaneLD-COL-0010,7,TRUE,NONE,0.000183,0.000283,9.2e-05,0.001963,5828,FALSE,1129,20,15,16,15,24,27,24,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0010,8,FALSE,NONE,0.000157,0.00035,9.8e-05,0.0,4072,TRUE,1129,20,15,18,15,26,27,26,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0010,9,TRUE,NONE,0.000157,0.000221,0.0001,0.0,4012,TRUE,242,20,15,14,11,20,20,17,17,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0010,10,TRUE,NONE,0.000184,0.000274,0.000109,0.0,4036,TRUE,125,20,15,15,12,23,24,17,17,0,3,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,11,TRUE,NONE,6e-05,6.7e-05,3.5e-05,0.0,3516,TRUE,2,20,15,3,2,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0010,12,TRUE,NONE,0.000173,0.000304,0.000132,0.0,4052,TRUE,937,20,15,17,15,25,27,24,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0010,13,TRUE,NONE,0.000131,0.000242,0.000126,0.001852,5828,FALSE,77,20,15,13,10,19,19,16,15,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0010,14,FALSE,NONE,0.000148,0.0002,9.8e-05,0.002867,5828,FALSE,57,20,15,12,10,18,19,14,14,1,1,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0010,15,TRUE,NONE,0.00014,0.000313,0.000137,0.0,4056,TRUE,489,20,15,18,15,26,27,23,22,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0010,16,TRUE,NONE,0.000192,0.000301,0.000119,0.0,4080,TRUE,937,20,15,16,15,24,27,23,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,1,FALSE,NONE,0.004117,0.010971,0.000192,0.002885,5812,FALSE,681,20,15,16,15,24,27,22,24,0,2,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,2,FALSE,NONE,0.000242,0.000339,0.000153,0.0,4016,TRUE,185,20,15,16,15,24,27,18,18,0,6,0,3,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,3,TRUE,NONE,0.000195,0.000261,0.000187,0.0,4024,TRUE,113,20,15,16,11,24,23,17,16,0,3,0,2,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0020,4,FALSE,NONE,0.000194,0.000251,0.000166,0.002884,5972,FALSE,77,20,15,15,12,23,24,16,15,0,4,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0020,5,TRUE,NONE,6.5e-05,8.8e-05,4.6e-05,0.0,3492,TRUE,1,20,15,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0020,6,TRUE,NONE,0.000216,0.000278,0.000101,0.001829,5812,FALSE,29,20,15,12,9,18,18,12,11,0,3,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0020,7,FALSE,NONE,0.000208,0.000327,0.000161,0.0,4064,TRUE,1129,20,15,16,15,24,27,24,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,8,FALSE,NONE,5.7e-05,6.8e-05,4.4e-05,0.0,3496,TRUE,1,20,15,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0020,9,TRUE,NONE,0.000139,0.000269,0.000103,0.0,4040,TRUE,281,20,15,15,13,21,24,20,20,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0020,10,FALSE,NONE,0.000163,0.000271,0.000124,0.0,4040,TRUE,217,20,15,16,12,24,24,19,19,0,2,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0020,11,TRUE,NONE,6.1e-05,9.1e-05,5.4e-05,0.0,3504,TRUE,1,20,15,5,3,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0020,12,FALSE,NONE,0.000208,0.000286,0.000215,0.0,4020,TRUE,185,20,15,16,15,24,27,18,18,0,6,0,3,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,13,TRUE,NONE,0.000207,0.000293,0.000169,0.00245,5804,FALSE,809,20,15,16,15,24,27,23,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0020,14,FALSE,NONE,0.000195,0.000291,0.000142,0.0,4052,TRUE,297,20,15,16,14,24,26,21,21,0,2,0,2,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0020,15,TRUE,NONE,0.000159,0.000319,0.000143,0.0,4068,TRUE,809,20,15,18,15,26,27,25,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0020,16,FALSE,NONE,0.000174,0.000199,8.9e-05,0.002811,5812,FALSE,14,20,15,7,6,9,8,7,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0050,1,TRUE,NONE,0.00415,0.0111,6.6e-05,0.002083,5776,FALSE,14,20,15,7,6,9,8,7,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0050,2,TRUE,NONE,0.00013,0.000131,6.4e-05,0.0,3944,TRUE,7,20,15,8,6,10,8,7,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0050,3,FALSE,NONE,0.000244,0.000293,0.000137,0.0,4040,TRUE,409,20,15,16,15,24,27,21,22,0,3,0,2,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0050,4,FALSE,NONE,0.000132,0.000176,8.4e-05,0.0,3940,TRUE,13,20,15,10,7,14,13,10,8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0050,5,TRUE,NONE,0.000174,0.000191,0.000141,0.0,3548,TRUE,29,20,15,12,9,16,15,11,10,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0050,6,FALSE,NONE,0.000276,0.000256,0.000233,0.0,3544,TRUE,17,20,15,15,11,23,23,11,9,0,8,0,3,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0050,7,FALSE,NONE,0.000294,0.000327,0.000228,0.0,3980,TRUE,29,20,15,15,11,23,23,13,11,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0050,8,FALSE,NONE,0.000131,0.0001,9.2e-05,0.0,3940,TRUE,7,20,15,6,5,8,7,6,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0050,9,TRUE,NONE,0.000173,0.000181,8e-05,0.0,3996,TRUE,69,20,15,9,9,13,15,13,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0050,10,FALSE,NONE,0.000103,8.1e-05,4.5e-05,0.0,3928,TRUE,4,20,15,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0050,11,FALSE,NONE,0.000252,0.000263,0.000192,0.001902,5812,FALSE,121,20,15,15,12,23,24,17,17,0,3,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0050,12,FALSE,NONE,0.000151,0.000127,6.8e-05,0.0,3508,TRUE,4,20,15,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0050,13,TRUE,NONE,0.000203,0.000222,0.000116,0.0,3996,TRUE,132,20,15,12,10,16,16,14,13,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0050,14,FALSE,NONE,0.000209,0.000247,0.000193,0.003053,5800,FALSE,217,20,15,16,15,24,27,19,19,0,5,0,3,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0050,15,TRUE,NONE,0.000334,0.000466,0.000154,0.003209,5812,FALSE,1129,20,15,17,15,25,27,25,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0050,16,TRUE,NONE,5.8e-05,7.2e-05,6.1e-05,0.0,3496,TRUE,1,20,15,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0100,1,FALSE,NONE,0.004204,0.011088,0.000188,0.0,3956,TRUE,9,20,15,12,9,18,18,9,7,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0100,2,TRUE,NONE,0.000111,0.000118,9.1e-05,0.0,3504,TRUE,1,20,15,5,3,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0100,3,TRUE,NONE,0.000227,0.000136,0.0001,0.001934,5812,FALSE,14,20,15,7,6,9,8,7,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0100,4,TRUE,NONE,0.000335,0.000279,0.000161,0.0,4016,TRUE,137,20,15,12,11,18,20,16,17,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0100,5,FALSE,NONE,0.000221,0.000169,0.00018,0.0,3968,TRUE,13,20,15,9,7,13,13,9,8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0100,6,FALSE,NONE,0.000157,0.000318,0.000128,0.002041,5812,FALSE,281,20,15,15,13,21,24,20,20,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0100,7,FALSE,NONE,9.5e-05,7.8e-05,6.2e-05,0.0,3500,TRUE,2,20,15,4,3,4,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0100,8,FALSE,NONE,0.000364,0.000216,0.000113,0.0,3956,TRUE,28,20,15,9,7,11,9,9,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0100,9,TRUE,NONE,0.0004,0.000354,0.000132,0.0,4052,TRUE,809,20,15,16,15,24,27,23,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0100,10,FALSE,NONE,0.000114,0.000101,7.8e-05,0.0,3948,TRUE,4,20,15,5,4,6,5,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0100,11,TRUE,NONE,0.000279,0.000211,9.8e-05,0.002067,5812,FALSE,29,20,15,12,9,18,18,12,11,0,3,0,1,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0100,12,FALSE,NONE,0.000217,0.000213,0.000105,0.0,4000,TRUE,66,20,15,13,10,17,16,14,12,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0100,13,FALSE,NONE,0.000126,0.000119,6.2e-05,0.0,3940,TRUE,7,20,15,6,5,8,7,6,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0100,14,FALSE,NONE,0.000352,0.000283,0.000235,0.0,3560,TRUE,25,20,15,16,12,24,24,14,11,0,7,0,3,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0100,15,TRUE,NONE,0.00025,0.000324,0.000127,0.0,4056,TRUE,1129,20,15,17,15,25,27,25,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0100,16,TRUE,NONE,0.00043,0.000408,0.000197,0.0,4060,TRUE,1129,20,15,16,15,24,27,24,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0200,1,FALSE,NONE,0.004275,0.010594,0.000262,0.0,3600,TRUE,569,20,15,17,15,25,27,23,23,0,2,0,2,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0200,2,TRUE,NONE,0.000102,0.00032,0.00013,0.0,4060,TRUE,317,20,15,18,13,26,25,23,21,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0200,3,TRUE,NONE,0.000616,0.000301,0.00022,0.001958,5812,FALSE,29,20,15,15,11,23,23,13,11,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0200,4,TRUE,NONE,0.000438,0.000222,0.00022,0.0,3548,TRUE,29,20,15,15,11,23,23,13,11,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0200,5,TRUE,NONE,0.000589,0.000336,0.00019,0.003068,5812,FALSE,221,20,15,16,13,24,25,20,19,0,2,0,2,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0200,6,FALSE,NONE,0.000541,0.000262,0.000154,0.002436,5812,FALSE,29,20,15,15,11,23,23,13,11,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0200,7,FALSE,NONE,0.000122,0.000138,5.5e-05,0.0,3952,TRUE,4,20,15,6,5,7,6,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0200,8,FALSE,NONE,0.000436,0.00019,0.000135,0.0,3968,TRUE,13,20,15,9,7,13,13,9,8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0200,9,TRUE,NONE,0.000692,0.000307,0.000142,0.002366,5812,FALSE,29,20,15,15,11,23,23,13,11,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0200,10,FALSE,NONE,8.3e-05,0.000101,6e-05,0.0,3496,TRUE,1,20,15,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0200,11,FALSE,NONE,0.000615,0.000276,0.00019,0.0,4056,TRUE,317,20,15,15,13,23,25,20,21,0,1,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0200,12,TRUE,NONE,0.000108,8.5e-05,7.8e-05,0.0,3500,TRUE,2,20,15,4,3,4,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0200,13,TRUE,NONE,0.000191,5.5e-05,4.2e-05,0.0,3500,TRUE,2,20,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0200,14,FALSE,NONE,0.000193,6.4e-05,5.8e-05,0.0,3500,TRUE,2,20,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-0200,15,FALSE,NONE,0.000619,0.000297,0.000104,0.0,4072,TRUE,1129,20,15,16,15,24,27,24,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0200,16,FALSE,NONE,0.00034,0.000265,0.000177,0.0,4000,TRUE,77,20,15,15,11,21,22,17,15,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
AirplaneLD-COL-0500,1,TRUE,NONE,0.005836,0.010293,0.000169,0.002039,5772,FALSE,53,20,15,15,11,23,23,14,13,0,5,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0500,2,TRUE,NONE,0.000144,0.000374,0.000237,0.0,4052,TRUE,297,20,15,19,15,27,27,23,20,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1
AirplaneLD-COL-0500,3,FALSE,NONE,0.001889,0.000271,0.00021,0.002931,5812,FALSE,29,20,15,15,11,23,23,13,11,0,6,0,2,0,0,0,0,1,1,0,0,0,0,3
AirplaneLD-COL-0500,4,FALSE,NONE,0.001479,0.000302,0.000231,0.0,4060,TRUE,409,20,15,16,15,24,27,21,22,0,3,0,2,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0500,5,TRUE,NONE,0.001844,0.00035,0.000109,0.0,4032,TRUE,1129,20,15,17,15,25,27,25,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0500,6,FALSE,NONE,0.00196,0.000407,0.000166,0.002763,6076,FALSE,1129,20,15,17,15,25,27,25,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0500,7,TRUE,NONE,0.001953,0.000375,0.000142,0.002534,5812,FALSE,345,20,15,16,15,24,27,20,21,0,4,0,2,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0500,8,FALSE,NONE,0.002035,0.000327,0.000145,0.002556,5812,FALSE,1129,20,15,16,15,24,27,24,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-0500,9,FALSE,NONE,0.00139,0.000282,0.000124,0.0,4072,TRUE,1129,20,15,17,15,25,27,25,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0500,10,FALSE,NONE,0.001269,0.000406,0.000182,0.0,4052,TRUE,489,20,15,17,15,25,27,22,22,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0500,11,FALSE,NONE,7.5e-05,7.4e-05,4.5e-05,0.0,3496,TRUE,2,20,15,3,2,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0500,12,TRUE,NONE,0.001173,0.000175,9.8e-05,0.0,3944,TRUE,13,20,15,9,7,13,13,9,8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-0500,13,TRUE,NONE,7.1e-05,7.9e-05,6.1e-05,0.0,3496,TRUE,1,20,15,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0500,14,FALSE,NONE,0.000448,0.000272,0.000138,0.0,4028,TRUE,281,20,15,13,12,19,21,19,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-0500,15,TRUE,NONE,8.4e-05,0.000113,7.7e-05,0.0,3516,TRUE,4,20,15,5,4,6,6,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-0500,16,TRUE,NONE,0.001136,0.000182,8.7e-05,0.0,3976,TRUE,25,20,15,9,8,13,14,11,11,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-1000,1,TRUE,NONE,0.006458,0.008478,0.000149,0.0,4024,TRUE,185,20,15,16,12,24,24,19,18,0,2,0,2,0,0,0,0,1,1,0,0,0,0,2
AirplaneLD-COL-1000,2,FALSE,NONE,0.000119,4.7e-05,5.3e-05,0.0,3500,TRUE,2,20,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AirplaneLD-COL-1000,3,TRUE,NONE,0.001681,0.000311,0.000128,0.0,4032,TRUE,937,20,15,17,15,25,27,24,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
AirplaneLD-COL-1000,4,FALSE,NONE,0.004436,0.000293,0.00016,0.0,4060,TRUE,937,20,15,16,15,24,27,23,25,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
AirplaneLD-COL-1000,5,TRUE,NONE,7.9e-05,7.5e-05,4.4e-05,0.0,3496,TRUE,1,20,15,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AirplaneLD-COL-1000,6,TRUE,NONE,0.004171,0.000274,0.00019,0.002451,5812,FALSE,409,20,15,15,13,23,25,20,21,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3
