model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4,rule 5
AirplaneLD-COL-0010,1,NONE,V,4e-06,0.000423,9e-05,0.0,4076,FALSE,1,20,15,20,15,28,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,2,FALSE,NONE,3e-06,0.000321,0.000268,0.0,3988,TRUE,5,20,15,20,15,28,27,7,4,0,6,0,6,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,3,FALSE,NONE,3e-06,0.000365,6.2e-05,0.0,3604,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,4,FALSE,NONE,3e-06,0.000322,0.00038,0.0,4024,TRUE,23,20,15,20,15,28,27,14,11,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,5,TRUE,NONE,3e-06,0.00032,0.000356,0.0,4068,TRUE,201,20,15,20,15,28,27,16,20,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,6,FALSE,NONE,4e-06,0.000364,0.000373,0.0,4088,TRUE,97,20,15,20,15,28,27,17,17,0,3,0,5,0,1,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,7,TRUE,NONE,4e-06,0.000425,0.000302,0.002945,5720,FALSE,73,20,15,20,15,28,27,17,17,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,8,FALSE,NONE,3e-06,0.00033,0.000253,0.0,4080,TRUE,235,20,15,20,15,28,27,22,20,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,9,TRUE,NONE,4e-06,0.000378,0.000318,0.0,4004,TRUE,38,20,15,20,15,28,27,13,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,10,TRUE,NONE,4e-06,0.000395,0.000266,0.0,4016,TRUE,8,20,15,20,15,28,27,11,8,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,11,TRUE,NONE,3e-06,0.000333,6.2e-05,0.0,3604,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,12,TRUE,NONE,4e-06,0.000384,0.000276,0.0,4020,TRUE,33,20,15,20,15,28,27,15,13,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,13,TRUE,NONE,4e-06,0.000372,0.000321,0.002687,5720,FALSE,25,20,15,20,15,28,27,13,11,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,14,FALSE,NONE,4e-06,0.000384,0.000255,0.002163,5720,FALSE,5,20,15,20,15,28,27,7,4,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,15,TRUE,NONE,5e-06,0.000333,0.0004,0.0,4044,TRUE,148,20,15,20,15,28,27,17,16,0,3,0,5,0,1,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,16,TRUE,NONE,4e-06,0.000328,0.000266,0.0,4024,TRUE,12,20,15,20,15,28,27,11,9,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0020,1,FALSE,NONE,4e-06,0.00044,0.000406,0.002655,5720,FALSE,49,20,15,20,15,28,27,15,15,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0020,2,FALSE,NONE,3e-06,0.000338,0.000334,0.0,3984,TRUE,5,20,15,20,15,28,27,6,4,0,6,0,6,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0020,3,TRUE,NONE,5e-06,0.000441,0.000288,0.0,4092,TRUE,49,20,15,20,15,28,27,14,20,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0020,4,FALSE,NONE,3e-06,0.00033,0.000385,0.003038,5720,FALSE,5,20,15,20,15,28,27,8,4,0,4,0,5,0,0,0,0,1,0,0,0,0,0,0
