model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4,rule 5
AirplaneLD-COL-0010,1,NONE,V,1.6e-05,0.000396,6.5e-05,0.0,4088,FALSE,1,20,15,20,15,28,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,2,FALSE,NONE,1.6e-05,0.000339,0.000434,0.0,3956,TRUE,5,20,15,20,15,28,27,7,4,0,6,0,6,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,3,FALSE,NONE,1.6e-05,0.000368,6.9e-05,0.0,3572,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,4,FALSE,NONE,1.6e-05,0.000327,0.000243,0.0,3996,TRUE,23,20,15,20,15,28,27,14,11,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,5,TRUE,NONE,1.6e-05,0.000328,0.000293,0.0,4040,TRUE,201,20,15,20,15,28,27,16,20,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,6,FALSE,NONE,1.8e-05,0.000433,0.000453,0.0,4056,TRUE,97,20,15,20,15,28,27,17,17,0,3,0,5,0,1,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,7,TRUE,NONE,1.8e-05,0.000439,0.000268,0.002729,5688,FALSE,73,20,15,20,15,28,27,17,17,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,8,FALSE,NONE,1.6e-05,0.00036,0.000225,0.0,4044,TRUE,235,20,15,20,15,28,27,22,20,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,9,TRUE,NONE,1.5e-05,0.000339,0.000315,0.0,3976,TRUE,38,20,15,20,15,28,27,13,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
AirplaneLD-COL-0010,10,TRUE,NONE,1.6e-05,0.000391,0.000322,0.0,3988,TRUE,8,20,15,20,15,28,27,11,8,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0
