model name,query index,answer,crash,colored reduce time,unfold time,reduce time,verification time,verification memory,solved by query simplification,state space size,original place count,original transition count,colored reduce place count,colored reduce transition count,unfolded place count,unfolded transition count,reduced place count,reduced transition count,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule 0,rule 1,rule 2,rule 3,rule 4
AirplaneLD-COL-0050,13,TRUE,NONE,0.000119,0.001373,0.002328,0.0,5720,TRUE,132,20,15,20,15,28,27,14,13,0,1,0,5,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0050,14,FALSE,NONE,0.000121,0.001146,0.002632,0.002901,7744,FALSE,217,20,15,20,15,28,27,19,19,0,5,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0050,15,TRUE,NONE,9.5e-05,0.001419,0.00105,0.002866,7744,FALSE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0050,16,TRUE,NONE,9.7e-05,0.001312,0.001137,0.0,5152,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,1,FALSE,NONE,0.000127,0.032267,0.00308,0.0,5616,TRUE,9,20,15,20,15,28,27,9,7,0,6,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,2,TRUE,NONE,8.7e-05,0.001282,0.001652,0.0,5220,TRUE,1,20,15,20,15,28,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,3,TRUE,NONE,0.000107,0.001361,0.002018,0.002875,7480,FALSE,14,20,15,20,15,28,27,7,6,1,0,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,4,TRUE,NONE,0.000107,0.00133,0.00232,0.0,5660,TRUE,137,20,15,20,15,28,27,16,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,5,FALSE,NONE,0.000106,0.001399,0.001895,0.0,5616,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,6,FALSE,NONE,0.000129,0.00111,0.001682,0.002814,7744,FALSE,281,20,15,20,15,28,27,20,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,7,FALSE,NONE,0.000108,0.001341,0.002259,0.0,5152,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,8,FALSE,NONE,0.00011,0.001409,0.002091,0.0,5620,TRUE,28,20,15,20,15,28,27,9,7,0,1,0,4,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,9,TRUE,NONE,0.000106,0.001334,0.001604,0.0,5780,TRUE,809,20,15,20,15,28,27,23,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,10,FALSE,NONE,8.8e-05,0.001222,0.001435,0.0,5600,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,11,TRUE,NONE,0.000107,0.001098,0.002264,0.003099,7744,FALSE,29,20,15,20,15,28,27,12,11,0,3,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,12,FALSE,NONE,0.000104,0.001096,0.002095,0.0,5724,TRUE,66,20,15,20,15,28,27,14,12,1,0,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,13,FALSE,NONE,0.000109,0.001399,0.002299,0.0,5600,TRUE,7,20,15,20,15,28,27,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,14,FALSE,NONE,0.000114,0.001365,0.002472,0.0,5204,TRUE,25,20,15,20,15,28,27,14,11,0,7,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,15,TRUE,NONE,0.000109,0.001385,0.001049,0.0,5780,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0100,16,TRUE,NONE,0.000106,0.001364,0.001335,0.0,5716,TRUE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,1,FALSE,NONE,0.000206,0.028892,0.001777,0.0,5308,TRUE,569,20,15,20,15,28,27,23,23,0,2,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,2,TRUE,NONE,0.000124,0.001349,0.00173,0.0,5772,TRUE,421,20,15,20,15,28,27,23,22,1,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,3,TRUE,NONE,0.000103,0.001466,0.002441,0.002687,7740,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,4,TRUE,NONE,0.000183,0.001802,0.002473,0.0,5204,TRUE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,5,TRUE,NONE,0.000125,0.001401,0.002296,0.002329,7744,FALSE,221,20,15,20,15,28,27,20,19,0,2,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,6,FALSE,NONE,0.000125,0.001313,0.003193,0.002717,7744,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,7,FALSE,NONE,0.000124,0.001326,0.001888,0.0,5604,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,8,FALSE,NONE,0.000129,0.001193,0.002199,0.0,5616,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,9,TRUE,NONE,0.000126,0.001427,0.002434,0.002378,7744,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,10,FALSE,NONE,0.00013,0.00146,0.001815,0.0,5144,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,11,FALSE,NONE,0.000133,0.001493,0.001331,0.0,5776,TRUE,421,20,15,20,15,28,27,20,22,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,12,TRUE,NONE,0.000124,0.001315,0.001969,0.0,5156,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,13,TRUE,NONE,0.000129,0.001478,0.002156,0.0,5152,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,14,FALSE,NONE,0.000126,0.001422,0.001521,0.0,5152,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,15,FALSE,NONE,0.000123,0.00146,0.001093,0.0,5796,TRUE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0200,16,FALSE,NONE,0.000124,0.001486,0.001743,0.0,5664,TRUE,77,20,15,20,15,28,27,17,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,1,TRUE,NONE,0.000178,0.022921,0.002221,0.00273,7744,FALSE,53,20,15,20,15,28,27,14,13,0,5,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,2,TRUE,NONE,0.000175,0.001639,0.002554,0.0,5772,TRUE,297,20,15,20,15,28,27,23,20,0,4,0,3,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,3,FALSE,NONE,0.000181,0.001403,0.003116,0.002997,7744,FALSE,29,20,15,20,15,28,27,13,11,0,6,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,4,FALSE,NONE,0.000144,0.001529,0.002584,0.0,5776,TRUE,409,20,15,20,15,28,27,21,22,0,3,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,5,TRUE,NONE,0.000176,0.001368,0.001576,0.0,5704,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,6,FALSE,NONE,0.000177,0.001737,0.001059,0.002442,7744,FALSE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,7,TRUE,NONE,0.000145,0.001722,0.002441,0.003232,7744,FALSE,345,20,15,20,15,28,27,20,21,0,4,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,8,FALSE,NONE,0.000179,0.001704,0.000914,0.002644,7744,FALSE,1129,20,15,20,15,28,27,24,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,9,FALSE,NONE,0.000143,0.001358,0.001224,0.0,5792,TRUE,1129,20,15,20,15,28,27,25,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,10,FALSE,NONE,0.000194,0.001682,0.002029,0.0,5784,TRUE,489,20,15,20,15,28,27,22,22,0,3,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,11,FALSE,NONE,0.000176,0.001382,0.001515,0.0,5152,TRUE,2,20,15,20,15,28,27,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,12,TRUE,NONE,0.000179,0.001779,0.002813,0.0,5600,TRUE,13,20,15,20,15,28,27,9,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,13,TRUE,NONE,0.00018,0.001727,0.001829,0.0,5152,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,14,FALSE,NONE,0.000173,0.001387,0.00169,0.0,5748,TRUE,281,20,15,20,15,28,27,19,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,15,TRUE,NONE,0.000178,0.00138,0.001328,0.0,5168,TRUE,4,20,15,20,15,28,27,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-0500,16,TRUE,NONE,0.000175,0.001368,0.002163,0.0,5636,TRUE,25,20,15,20,15,28,27,11,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,1,TRUE,NONE,0.000319,0.001685,0.002412,0.0,5684,TRUE,185,20,15,20,15,28,27,19,18,0,2,0,2,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,2,FALSE,NONE,0.000215,0.001811,0.001508,0.0,5156,TRUE,2,20,15,20,15,28,27,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,3,TRUE,NONE,0.000213,0.001799,0.00151,0.0,5748,TRUE,937,20,15,20,15,28,27,24,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,4,FALSE,NONE,0.000261,0.001814,0.001548,0.0,5792,TRUE,937,20,15,20,15,28,27,23,25,0,1,0,1,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,5,TRUE,NONE,0.000263,0.002072,0.001822,0.0,5152,TRUE,1,20,15,20,15,28,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AirplaneLD-COL-1000,6,TRUE,NONE,0.000211,0.001968,0.002141,0.002835,7744,FALSE,409,20,15,20,15,28,27,20,21,0,1,0,1,0,0,0,0,1,0,0,0,0,0
